cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwoods,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
22601,765000,886000,0.77280418,0.767783277,1.469323949,0.385390612,0.788450728,0.373498251,0.092412884,0.032850493,0.504761445,0.035743582,2.845424564,4.342656681,0.014978074,2.487638682,0.776206757,0.114514855,0.05617252,0,0.006556983,2.033745986
22602,773000,886000,0.649622614,0.718426013,1.130283595,0.318164478,0.647902022,0.371005615,0.083650046,0.03310804,0.416014198,0.031490482,2.703813742,3.850154751,0.014617304,2.185972404,0.727184153,0.106438089,0.053242948,0,0.006478117,2.01736745
22603,781000,886000,0.552334252,0.684821415,0.877767926,0.267575727,0.554551466,0.366741908,0.07645271,0.033803738,0.356381804,0.028098087,2.566138115,3.388096759,0.014294578,2.019068209,0.692592388,0.10028178,0.050993217,0,0.00644221,1.974185357
22605,797000,886000,0.433265891,0.66332047,0.718175099,0.207825182,0.470596477,0.348655198,0.064956256,0.036381492,0.290678687,0.023105909,2.332836549,2.639158469,0.013780219,1.959837831,0.651156402,0.092214798,0.047130907,0,0.006504351,1.831326795
22606,805000,886000,0.393199847,0.638506864,0.706336618,0.19159918,0.4578777,0.330846872,0.059771986,0.037891908,0.273868177,0.021221623,2.213963275,2.360188842,0.013592348,1.926515411,0.635636947,0.089091877,0.044901949,0,0.006567195,1.759495849
22607,813000,886000,0.358864808,0.586614995,0.681550363,0.181774618,0.46353097,0.309401877,0.054986484,0.039438623,0.269167522,0.019724581,2.096613286,2.191304311,0.013462562,1.912884403,0.626890943,0.086474113,0.042774627,0,0.006625461,1.700950753
22608,821000,886000,0.336263909,0.537863508,0.673441166,0.179330005,0.499234629,0.292659655,0.051338302,0.04154529,0.282773725,0.018666042,2.029145156,2.177767541,0.013405247,2.002460975,0.634633884,0.085466561,0.041499532,0,0.006707538,1.657365759
22609,829000,886000,0.318534341,0.50042158,0.681882358,0.18141989,0.559280284,0.280055236,0.048699657,0.044324381,0.306748719,0.017936941,2.004565429,2.26237772,0.013399492,2.150969639,0.653316227,0.086266427,0.04097478,0,0.006840081,1.629795588
22610,837000,886000,0.282643235,0.443995345,0.641893394,0.176837138,0.582594015,0.256391372,0.045388519,0.04620773,0.301928407,0.017202232,1.910433737,2.215820432,0.013351553,2.036944669,0.644104227,0.086213578,0.039373667,0,0.007005482,1.613719417
22611,845000,886000,0.247753463,0.399719055,0.60252904,0.171805662,0.598111115,0.233704585,0.042662435,0.048197785,0.287648851,0.016725668,1.804394968,2.181554256,0.013315995,1.887850044,0.631738167,0.086652917,0.037978527,0,0.007243664,1.603084173
22612,853000,886000,0.217666694,0.368581978,0.56574369,0.165990587,0.607699688,0.211354436,0.040596874,0.050605754,0.269042487,0.016471022,1.68229037,2.189077553,0.013308414,1.753193242,0.621277226,0.087724335,0.036918781,0,0.0075452,1.593425601
22613,861000,886000,0.192046193,0.34268836,0.522811796,0.160042255,0.611964428,0.189491088,0.039067381,0.053709578,0.249321671,0.016384987,1.544282303,2.267790896,0.013347604,1.683529845,0.616516078,0.089926802,0.036367491,0,0.007898372,1.582192501
22614,869000,886000,0.160223017,0.294553631,0.414045264,0.145882374,0.552974473,0.159325987,0.03678577,0.055572749,0.208341928,0.016103626,1.310864276,2.21764653,0.013365078,1.494080036,0.586041662,0.090396402,0.035047132,0,0.008230323,1.566807154
22615,877000,886000,0.138143617,0.257354819,0.335486902,0.134846169,0.507003273,0.135420032,0.035215551,0.058232986,0.179235391,0.015995908,1.110017734,2.26203224,0.013441963,1.446726257,0.572290864,0.092314087,0.034626141,0,0.008632665,1.545851445
22616,885000,886000,0.126587607,0.233796498,0.290145284,0.128044919,0.482631269,0.118432109,0.034504453,0.062395094,0.163844786,0.016199318,0.967440474,2.444278251,0.013592704,1.607957829,0.585098125,0.096289351,0.035430685,0,0.009133797,1.522309827
22617,893000,886000,0.119490304,0.211758396,0.247852792,0.119794387,0.443854765,0.103004522,0.033757621,0.06662744,0.149352926,0.016591907,0.840965792,2.555391475,0.013773301,1.799893123,0.600130403,0.09981708,0.036195444,0,0.009701902,1.497631636
22618,901000,886000,0.113350931,0.187046093,0.200884557,0.107888531,0.37972507,0.087107526,0.032421559,0.069210816,0.129814712,0.017033756,0.715385793,2.394135453,0.013958418,1.774066226,0.594842775,0.100725419,0.035581777,0,0.010312629,1.470956802
22619,909000,886000,0.114981247,0.17372017,0.173557986,0.100018648,0.338655207,0.075913631,0.031608101,0.072589365,0.117432105,0.017735841,0.644645873,2.255747629,0.01421311,1.742550119,0.604609244,0.10304106,0.035140788,0,0.011058368,1.440524147
22620,917000,886000,0.127724519,0.174435017,0.167230413,0.098143426,0.330469989,0.06978596,0.031637674,0.077702809,0.113691345,0,0.63682975,2.290527734,0.014556458,1.831402328,0.645342258,0.108646054,0.035516759,0,0.012005956,1.404677999
22621,925000,886000,0.151727957,0.184939693,0.174233576,0.100794331,0.344249856,0.067106318,0.03222471,0.083579149,0.115067123,0,0.673397861,2.470427631,0.014971966,1.985377886,0.708001225,0.116896187,0.036384067,0,0.013182346,1.363003529
22622,933000,886000,0.179626853,0.194026789,0.180488184,0.103965441,0.35917947,0.065459333,0.032648791,0.087264471,0.11505634,0,0.715349729,2.62247945,0.01541681,2.019663731,0.758050664,0.124854207,0.03666091,0,0.014535387,1.325279977
22623,941000,886000,0.202347842,0.196253468,0.180127545,0.106576466,0.375050941,0.063970903,0.032920329,0.088082509,0.113443617,0,0.741579613,2.65880065,0.015894009,1.908529831,0.778255039,0.132462984,0.036606873,0,0.016015163,1.304386191
22624,949000,886000,0.229544028,0.201575046,0.187299025,0.113126512,0.421661167,0.06452161,0.03401716,0.089468222,0.120366111,0,0.785649829,2.758500643,0.01645684,1.897149013,0.804656668,0.144335109,0.037789018,0,0.017733773,1.309506427
22625,957000,886000,0.269861579,0.21339729,0.208726942,0.125352686,0.519375059,0.067388598,0.036411494,0.092698468,0.142782269,0,0.857886701,2.960307469,0.017119916,2.026403866,0.848770761,0.162772345,0.040769573,0,0.019763886,1.344135921
22626,965000,886000,0.322564561,0.229240412,0.245488496,0.142396353,0.668460017,0.071633852,0.040164992,0.097217522,0.1861153,0,0.941793818,3.147092546,0.017890222,2.164481323,0.899658689,0.186951191,0.045331309,0,0.022097953,1.404268011
22627,973000,886000,0.394073127,0.251641539,0.306045769,0.166333637,0.880897344,0.076984078,0.045597388,0.103437432,0.265574205,0,1.039812216,3.292457771,0.018805145,2.313925507,0.965797803,0.217096444,0.051455835,0,0.0247502,1.480209111
22628,981000,886000,0.517294354,0.290043183,0.41785725,0.2060691,1.222530218,0.084411403,0.053536754,0.112846928,0.408425228,0,1.187200534,3.559537846,0.019908243,2.674823834,1.08405891,0.257097407,0.059778196,0,0.027897381,1.561188366
22629,989000,886000,0.663832235,0.324534823,0.556308124,0.252984054,1.546474141,0.091039751,0.062798023,0.120647048,0.561893052,0,1.320836123,3.696472348,0.021094329,2.908700086,1.203388443,0.296783631,0.067720942,0,0.031582921,1.639431122
22813,93000,878000,2.072067601,2.802388109,0,0,0,0.336755748,0.955088778,0,0,0.406016101,2.849427028,5.735844332,0.102557866,0,1.01460654,0,0,0,0.629797663,3.804713003
22820,149000,878000,1.259932259,2.042853517,0,0,0.253724818,0.500433263,0.804936878,0,0,0.439764594,2.363192968,7.054403011,0.078827195,0,0.983159221,0,0,0,0.523696748,2.703910492
22831,237000,878000,0.659372282,1.291632471,0,0.129963059,0.192780686,0.388725545,0.591456013,0,0,0.394153215,1.920963658,4.580473642,0.053699666,0.542716486,0.600195486,0.194701595,0,0,0.492703994,1.70814349
22832,245000,878000,0.621276869,1.27134903,0,0.146640786,0.197322663,0.368765402,0.572825076,0,0,0.392299447,1.855236703,4.380380747,0.052081546,0.52481242,0.570184689,0.185032805,0,0,0.475177206,1.638193206
22833,253000,878000,0.568354899,1.216827341,0,0.166151536,0.198418475,0.344073574,0.546331892,0,0,0.384727947,1.752067507,4.18146176,0.050302899,0.490769336,0.532903553,0.172929587,0,0,0.448814007,1.572780118
22834,261000,878000,0.517327217,1.175172653,0,0.191528835,0.202848792,0.321094312,0.523845291,0,0,0.37874435,1.644639299,4.176408872,0.048474669,0.455486796,0.498232701,0.159445028,0,0,0.421127218,1.511183277
22835,269000,878000,0.464148957,1.123700528,0,0.221351511,0.20547952,0.296583143,0.49686945,0,0,0.371055961,1.520424421,4.250114986,0.046591677,0.408000047,0.4661595,0.144666757,0,0,0.391332027,1.455712389
22837,285000,878000,0.364485015,0.967036314,0,0.284686639,0.190723367,0.251623823,0.428737325,0,0,0.357310391,1.220690812,4.23465758,0.042929939,0.296352805,0.414266658,0.116356813,0,0,0.328434024,1.359527327
22838,293000,878000,0.338578333,0.928382866,0,0.323177667,0.182578951,0.244393584,0.410625022,0,0,0.369825782,1.102578734,4.334386008,0.041404513,0.261011903,0.405764938,0.105366799,0,0,0.303891501,1.311967564
22839,301000,878000,0.322887442,0.905624546,0,0.365910388,0.172035878,0.245586579,0.400156497,0,0,0.394722449,1.005322557,4.48637911,0.040035373,0.23775272,0.407219025,0.09600755,0,0,0.28125142,1.263163654
22840,309000,878000,0.300149895,0.848993868,0,0.400458606,0.152684835,0.245666038,0.381017377,0,0,0.416314686,0.905723641,4.515914114,0.038615966,0.219977031,0.408936578,0.087002716,0.010299768,0,0.254268865,1.214405243
22841,317000,878000,0.264891181,0.754204425,0,0.418520937,0.128051375,0.240774784,0.349242582,0,0,0.425913649,0.804097553,4.395166316,0.037068923,0.209201236,0.405884084,0.07785608,0.010165809,0,0.223351416,1.168168351
22842,325000,878000,0.233494058,0.674161377,0,0.434698644,0.107640373,0.238411687,0.321384952,0,0,0.438427778,0.731063175,4.344558586,0.035620357,0.215309096,0.407341537,0.06946946,0.010207401,0,0.19578876,1.130711676
22843,333000,878000,0.208277103,0.602462302,0,0.450568077,0.091295942,0.238182762,0.298959722,0,0,0.453435619,0.684656733,4.364978054,0.034318316,0.240354943,0.413107084,0.062085142,0.010449971,0,0.172088424,1.108742249
22844,341000,878000,0.182379158,0.511832431,0,0.449758183,0.076055863,0.232029762,0.272905747,0,0,0.452765277,0.644126464,4.267607329,0.033040504,0.280924271,0.412509721,0.055445565,0.010851163,0,0.149585739,1.10296819
22845,349000,878000,0.159715217,0.428487278,0,0.440097211,0.063312581,0.222444229,0.248423709,0.004171472,0,0.443179989,0.616863528,4.161257508,0.0318052,0.355275428,0.40847122,0.049937554,0.011437734,0,0.129847231,1.111806679
22846,357000,878000,0.137658941,0.346893373,0,0.412891051,0.051860026,0.20469576,0.220232758,0.004277261,0,0.413757523,0.58612141,3.93341468,0.03049223,0.471014185,0.393120124,0.045285934,0.012132047,0,0.111819147,1.12795624
22847,365000,878000,0.119497208,0.280729232,0,0.376589864,0.042643287,0.182759949,0.192450342,0.004388269,0,0.374261335,0.557030559,3.653291321,0.029169801,0.638944225,0.371972651,0.041437778,0.01304673,0,0.096397781,1.140407171
22848,373000,878000,0.109963262,0.241639238,0,0.348519183,0.036647144,0.16438938,0.172062127,0.004555726,0,0.343303924,0.550892278,3.541724476,0.028000925,0.924475067,0.359660684,0.038538839,0.014432468,0,0.084425639,1.144113415
22849,381000,878000,0.105712447,0.213692365,0,0.317608092,0.032341167,0.144985631,0.152009565,0.004785616,0,0.308311034,0.552219379,3.435024392,0.026906554,1.313149449,0.349574141,0.036227522,0.01625396,0,0.074083238,1.14148811
22850,389000,878000,0.101555887,0.181701878,0,0.269196842,0.02802877,0.119283445,0.125814831,0.005038925,0,0.2552835,0.530375244,3.034778133,0.025727503,1.518371032,0.326788842,0.034038824,0.018160486,0,0.06381952,1.135612221
22851,397000,878000,0.10420333,0.162908009,0,0.230931809,0.025257898,0.099069747,0.106527506,0.005360752,0,0.212162454,0.528011703,2.724417943,0.024707418,1.640125563,0.315038498,0.032570267,0.020490308,0,0.0557049,1.130214588
22852,405000,878000,0.113618243,0.154445437,0,0.205305033,0.023820127,0.08461421,0.094021849,0.005761405,0,0.180619919,0.553627863,2.562960829,0.023873397,1.775748068,0.316892427,0.031831003,0.023286878,0,0.049437862,1.130021507
22853,413000,878000,0.120109426,0.142311502,0,0.179614235,0.022301319,0.071329661,0.082236617,0.006197734,0,0.151192661,0.569868348,2.316233197,0.02303641,1.700372049,0.312500154,0.031154834,0.025751816,0,0.043739243,1.141570331
22854,421000,878000,0.130825132,0.137071936,0,0.164185961,0.021471435,0.062246962,0.075326044,0.006732437,0,0.132237701,0.610297862,2.250559628,0.022372442,1.692916668,0.318435465,0.0311387,0.028157993,0,0.039324761,1.166816011
22855,429000,878000,0.140264067,0.131522291,0,0.149299215,0.021018944,0.054416827,0.069777987,0.007300657,0,0.116816477,0.63757307,2.154380302,0.021748164,1.580591782,0.319685236,0.031482712,0.02964454,0,0.035453083,1.203290077
22856,437000,878000,0.150137659,0.128958721,0,0.136755513,0.021469888,0.048764548,0.066301255,0.007925811,0,0.105957797,0.65785976,2.093391438,0.021231379,1.445136245,0.319357778,0.032370495,0.030655214,0,0.032286169,1.242447978
22857,445000,878000,0.164048731,0.132115967,0,0.127603615,0.023092803,0.045744434,0.065289928,0.008640214,0,0.099843923,0.683749467,2.12892844,0.02086859,1.386194263,0.321760546,0.034033688,0.032017238,0,0.029887049,1.277339876
22858,453000,878000,0.180669316,0.138690041,0,0.118858742,0.025816828,0.044534126,0.065364519,0.009436941,0,0.095860532,0.705178432,2.179274949,0.020589304,1.357730546,0.321065231,0.036362693,0.034093862,0,0.028016812,1.3035511
22859,461000,878000,0.198088069,0.147859434,0,0.110179092,0.029727056,0.04481245,0.06552106,0.010346333,0,0.092535192,0.717672813,2.208050247,0.020330375,1.362376061,0.314236977,0.039151375,0.037088975,0,0.026539545,1.318192121
22860,469000,878000,0.217378557,0.162865575,0,0.104980498,0.035529838,0.047231415,0.066076329,0.011459276,0.059228614,0.090872635,0.737447534,2.301202754,0.0201225,1.467165682,0.307010025,0.04250139,0.041407047,0,0.025443451,1.321714361
22861,477000,878000,0.228334648,0.176587133,0,0.100552882,0.042504359,0.050622953,0.064960735,0.012669007,0.067829061,0.089003244,0.743072182,2.347994609,0.019885684,1.500483114,0.292055782,0.045901389,0.046129171,0,0.0243475,1.316383561
22862,485000,878000,0.241825618,0.195501092,0,0.101693922,0.052762036,0.056744038,0.06493834,0.014091376,0.076241777,0.090150507,0.768888462,2.480919677,0.019736523,1.581414888,0.281239419,0.050031582,0.052472853,0,0.023430552,1.306505802
22865,509000,878000,0.302418356,0.271482699,0,0.129290228,0.114175933,0.09070061,0.076071708,0.01953487,0.101004073,0.11168803,0.881480189,2.744246617,0.019584169,1.660249186,0.262355406,0.065283867,0.080728858,0,0.021420108,1.315000586
22866,517000,878000,0.356756748,0.311852906,0,0.14805015,0.158731966,0.107712868,0.087184911,0.021872368,0.116235749,0.128131504,0.947130209,2.790227328,0.019635208,1.713140715,0.268804284,0.071619365,0.094371577,0,0.021056255,1.334154436
22867,525000,878000,0.426739523,0.34436958,0,0.165313054,0.215624787,0.122612831,0.100791897,0.024112794,0.134780429,0.147379137,0.995350834,2.68745396,0.019654592,1.697051561,0.276453014,0.077419484,0.106842739,0,0.020546818,1.354373727
22868,533000,878000,0.525166642,0.376648724,0,0.1811969,0.283659745,0.133993418,0.117318761,0.026121398,0.159775743,0.169871004,1.043162167,2.526406256,0.019653915,1.694113029,0.28862953,0.082518707,0.117478168,0,0.019872878,1.369604509
22870,549000,878000,0.757637363,0.440329542,0.087713743,0.203991041,0.411469909,0.143752277,0.154555468,0.028472234,0.209071027,0.217818622,1.141138339,2.143750185,0.019586631,1.419865201,0.323345198,0.089065733,0.124209529,0,0.018268493,1.371071732
22871,557000,878000,0.865164179,0.476970169,0.111365514,0.21419026,0.455082335,0.14608577,0.174809834,0.028816932,0.225888232,0.241335368,1.200501387,2.018525038,0.019587441,1.208062775,0.348398417,0.09130097,0.121048233,0,0.017526338,1.357895708
22872,565000,878000,0.980044477,0.534057061,0.145054533,0.230946988,0.497314322,0.150264094,0.198071483,0.028950617,0.242701695,0.266188274,1.2894193,1.992855935,0.019660419,1.064388794,0.38377343,0.094128207,0.117202294,0,0.016886774,1.338582058
22873,573000,878000,1.017337248,0.576677672,0.177915851,0.243151743,0.500308777,0.149042494,0.211244266,0.028298581,0.238542246,0.279757926,1.341047022,1.889624746,0.019646875,0.902802769,0.409885222,0.094937129,0.108208347,0,0.016140814,1.317608131
22874,581000,878000,1.039292438,0.633839928,0.213141714,0.259495725,0.501759213,0.148136648,0.221467859,0.027468283,0.234619647,0.288769137,1.404626786,1.822455713,0.019651824,0.80413411,0.438138767,0.095918086,0.099366705,0,0.015452285,1.296596938
22875,589000,878000,1.057152433,0.705435868,0.248487657,0.279807942,0.510590065,0.14732415,0.229381005,0.026657896,0.236024245,0.293101391,1.480745397,1.779533834,0.019678847,0.745523505,0.469066467,0.097234471,0.09143701,0,0.014816173,1.279447831
22878,613000,878000,1.138032219,0.959729349,0.370736345,0.38550155,0.649531438,0.146598396,0.24612728,0.025645815,0.31895296,0.283151127,1.784717718,1.773385878,0.019935555,0.752155162,0.590050115,0.107407331,0.077480532,0,0.013255787,1.289264456
22879,621000,878000,1.132626446,0.988752076,0.404754079,0.427831857,0.725457565,0.144971501,0.244065819,0.025503521,0.36685299,0.267761564,1.839176302,1.729293143,0.019973639,0.763389391,0.62423043,0.112744894,0.074182318,0,0.01275121,1.314342145
22880,629000,878000,1.151855694,1.013938172,0.445167554,0.480140711,0.844369481,0.146200682,0.244739386,0.025632815,0.437738019,0.25408046,1.888861064,1.714928492,0.020022536,0.810563108,0.662823951,0.12001572,0.072331871,0,0.012308098,1.34625715
22881,637000,878000,1.191804972,1.031338893,0.493953761,0.540648203,0.994353029,0.150360494,0.246421887,0.025947195,0.53220781,0.241297265,1.930684735,1.729227734,0.020072398,0.897951717,0.703686449,0.128503142,0.071495608,0,0.011905299,1.381932763
22882,645000,878000,1.215803811,1.00902545,0.535377036,0.591477859,1.11070192,0.154727787,0.242458281,0.026082028,0.614854135,0.225077759,1.929925854,1.728728417,0.020053165,0.990111344,0.732817553,0.136106386,0.070126231,0,0.011482169,1.417652039
22897,765000,878000,0.754893143,0.737222869,1.351211911,0.362826527,0.757230223,0.362537249,0.087695143,0.029619372,0.511146599,0.039090587,2.810284749,5.003881634,0.016365916,2.697810438,0.802101576,0.10263922,0.049131907,0,0.007232456,2.066984621
22898,773000,878000,0.613433661,0.67275508,0.991982534,0.29407743,0.608998982,0.351515685,0.07755287,0.0296251,0.418049499,0.034029938,2.606852052,4.364059656,0.015887452,2.271413708,0.738130266,0.093721658,0.045496929,0,0.007106437,2.033330993
22899,781000,878000,0.506466585,0.63082553,0.754559146,0.243620545,0.508098502,0.340383139,0.069570343,0.030107575,0.356050731,0.03008648,2.423769827,3.747900227,0.015468218,1.977593811,0.690894948,0.087192268,0.04275918,0,0.007036834,1.970535691
22900,789000,878000,0.443249311,0.626482772,0.678449646,0.211902276,0.45801843,0.334620954,0.063817392,0.031240424,0.324235668,0.027063293,2.302471573,3.270169982,0.015133875,1.904081485,0.6665714,0.083300822,0.041110943,0,0.007039903,1.889161023
22901,797000,878000,0.412192496,0.64900209,0.714075557,0.194193762,0.446163154,0.33337524,0.059633393,0.032984501,0.312863624,0.024712439,2.236375385,2.902872231,0.014880786,1.958681772,0.660696679,0.081363911,0.040251944,0,0.007110812,1.805130883
22902,805000,878000,0.397715847,0.666025096,0.795493142,0.186137798,0.464570117,0.332996216,0.056297708,0.035189713,0.318343223,0.022887469,2.201065435,2.636638712,0.014704928,2.084884753,0.669390059,0.080594872,0.039886182,0,0.00721758,1.732275412
22903,813000,878000,0.360411554,0.591088791,0.75940939,0.175513619,0.467213551,0.309703483,0.051618733,0.036763629,0.30759627,0.021226937,2.070705011,2.32391498,0.014528601,1.989988682,0.65582504,0.078323886,0.038445748,0,0.007263776,1.681374347
22904,821000,878000,0.334204426,0.51401723,0.722525967,0.170900055,0.49466273,0.287691454,0.047815254,0.038715903,0.314580586,0.020000737,1.978262546,2.188672902,0.014421119,1.96021363,0.653428487,0.077280133,0.037598923,0,0.007332791,1.652720211
22905,829000,878000,0.32219879,0.464334913,0.728760058,0.173030902,0.560990881,0.27361504,0.04537521,0.041484454,0.343308283,0.019173303,1.959503518,2.240544103,0.014388021,2.07849704,0.670647982,0.078478751,0.037727717,0,0.007472214,1.640008882
22906,837000,878000,0.303443934,0.419548257,0.717573873,0.174243733,0.62613813,0.256594871,0.043212893,0.044274899,0.35815113,0.018525902,1.92862089,2.300739741,0.014363558,2.12856117,0.680700861,0.080390755,0.037742339,0,0.007674963,1.632954708
22907,845000,878000,0.267024608,0.365222233,0.631161813,0.168114939,0.637110779,0.229354436,0.040551878,0.046157812,0.32679796,0.01800868,1.800198478,2.213915267,0.014293909,1.899951121,0.65960668,0.080945491,0.036743825,0,0.007926325,1.62396458
22908,853000,878000,0.235391517,0.326492664,0.552641113,0.161970827,0.642430858,0.203741141,0.038553367,0.048443373,0.292197867,0.017790151,1.656717811,2.173736367,0.014269103,1.69196974,0.64172146,0.082255049,0.036068025,0,0.008249357,1.609408598
22909,861000,878000,0.208398769,0.295453882,0.477084852,0.155898841,0.642146971,0.179258424,0.037064954,0.051350069,0.258372387,0.017756418,1.49954795,2.199483959,0.0143028,1.564065684,0.630356586,0.084518363,0.03577557,0,0.008629623,1.5897721
22910,869000,878000,0.180618887,0.259292553,0.384981046,0.146803176,0.608467444,0.152921905,0.035498165,0.05410017,0.217927345,0.017690189,1.300980077,2.202293263,0.014359237,1.444313579,0.612601157,0.086583482,0.03529576,0,0.009035582,1.562761591
22911,877000,878000,0.161195719,0.231235342,0.318298865,0.140246619,0.582927239,0.131807979,0.034532347,0.057576775,0.190162138,0.017753237,1.129246615,2.299950105,0.014476559,1.467665395,0.611507365,0.089773924,0.0354118,0,0.009518992,1.532876404
22912,885000,878000,0.150388486,0.21171744,0.274521565,0.13589238,0.563517622,0.115884061,0.034151781,0.061905355,0.174693274,0.018065252,0.996495027,2.479242169,0.014653498,1.64196866,0.630107306,0.093908785,0.036194821,0,0.010097864,1.504816958
22913,893000,878000,0.138740599,0.186906269,0.223701824,0.124510691,0.489647338,0.09890658,0.03310349,0.064477162,0.152356999,0.018437606,0.84146143,2.426894902,0.014805631,1.702064721,0.627641799,0.095062932,0.035902494,0,0.01069695,1.480096035
22914,901000,878000,0.132031729,0.167423593,0.184293093,0.112489211,0.414433288,0.084631222,0.032038762,0.066571912,0.133769853,0.01895583,0.716524819,2.256978553,0.014992358,1.676847982,0.621946116,0.095317396,0.034980747,0,0.011385426,1.45705178
22915,909000,878000,0.135530033,0.160396228,0.165078162,0.105423321,0.373225967,0.075318789,0.03165846,0.069881989,0.125260218,0.019771692,0.653513237,2.159726427,0.01526621,1.699009475,0.6373314,0.097580036,0.034408578,0,0.012244768,1.43330977
22916,917000,878000,0.150956061,0.164889061,0.162732222,0.10385116,0.36427563,0.070227338,0.03201691,0.074571513,0.12456953,0.020937284,0.645967626,2.197972876,0.015628412,1.792370641,0.678994925,0.102722772,0.034413986,0,0.013317567,1.405826075
22917,925000,878000,0.176939836,0.176136231,0.170853692,0.105909036,0.373010263,0.067793885,0.032782807,0.079548567,0.126671015,0.022444068,0.67307712,2.325762064,0.01605438,1.876970233,0.734687516,0.109750224,0.034629941,0,0.014612945,1.374191124
22918,933000,878000,0.209878962,0.19038495,0.184313612,0.110616878,0.395036634,0.06707796,0.033768633,0.08414011,0.129784484,0,0.719995204,2.521033036,0.016535309,1.961065146,0.792264576,0.118121603,0.034970419,0,0.016124293,1.341875192
22919,941000,878000,0.236899554,0.200348009,0.190568569,0.115501751,0.420027339,0.066422428,0.034714077,0.08703583,0.130541427,0,0.755908978,2.665154896,0.017059281,1.986255721,0.823017935,0.126840556,0.035376728,0,0.017787063,1.318474322
22920,949000,878000,0.260728586,0.207730699,0.19504237,0.121054183,0.460970686,0.066757087,0.03614458,0.089025032,0.136363034,0,0.788525954,2.781645955,0.017652682,2.03125414,0.838615474,0.137780818,0.036467772,0,0.019691546,1.311332658
22921,957000,878000,0.284420029,0.213028942,0.201965162,0.127048466,0.521033449,0.068494917,0.038454707,0.090610738,0.152458122,0,0.820120617,2.853083514,0.018324108,2.05111261,0.844286499,0.15178817,0.038458158,0,0.02189152,1.32789665
22922,965000,878000,0.321386713,0.224900033,0.222816632,0.137838068,0.628371512,0.072513189,0.042347562,0.094047598,0.190664031,0,0.873779979,2.967652907,0.019122504,2.130336539,0.865715343,0.171774098,0.042064868,0,0.024452251,1.368983261
22923,973000,878000,0.39126078,0.249997953,0.270249924,0.158420136,0.825729019,0.078989008,0.048433621,0.100314831,0.270478221,0,0.972225439,3.171628311,0.020092363,2.361401151,0.925662917,0.199658713,0.047565233,0,0.0274195,1.429562897
22924,981000,878000,0.511940331,0.28673525,0.354362273,0.192108325,1.131588344,0.087098823,0.056946176,0.108433716,0.406712501,0,1.119453801,3.451884215,0.021233384,2.749276927,1.031420315,0.234202254,0.054508436,0,0.030831323,1.501966086
22925,989000,878000,0.656398103,0.316683676,0.461301284,0.232274361,1.420219841,0.093966441,0.066637473,0.114746029,0.546128315,0,1.256196195,3.589704209,0.022439842,2.978514748,1.139544235,0.267174887,0.060921447,0,0.034682109,1.579181749
23104,53000,870000,2.775959064,3.506079905,0,0,0,0.289479709,1.08692535,0,0,0.429249577,3.59739958,6.096106423,0.132169986,0,1.117212651,0,0,0,0.825933868,5.266951966
23115,141000,870000,1.368180564,2.26772316,0,0,0.274277929,0.515608639,0.874147574,0,0,0.473557057,2.459479287,7.477098812,0.091283096,0,1.037183038,0,0,0,0.594913746,3.026624396
23116,149000,870000,1.284124558,2.115305317,0,0,0.264731663,0.53527404,0.851423199,0,0,0.470290414,2.41374845,7.555916692,0.087833258,0,1.024244962,0,0,0,0.589024134,2.892670173
23118,165000,870000,1.109977497,1.785358646,0,0,0.230275389,0.541991736,0.791517857,0,0,0.455916022,2.301818566,7.299219364,0.081014343,0,0.963306995,0,0,0,0.579175385,2.654381803
23121,189000,870000,0.95528718,1.534099606,0,0.085642071,0.206481622,0.544922289,0.750173937,0,0,0.445781932,2.215509022,6.764427068,0.072594133,0,0.857960304,0.256200642,0,0,0.589175334,2.347605126
23122,197000,870000,0.930273481,1.525788673,0,0.089224289,0.210445265,0.550074396,0.753405519,0,0,0.449297437,2.220469201,6.66197582,0.070313675,0,0.826720478,0.251128603,0,0,0.599078103,2.247172847
23128,245000,870000,0.627617341,1.300266771,0,0.141103906,0.206490718,0.399020999,0.612054137,0,0,0.411302531,1.917887348,4.752254567,0.057546129,0.571871583,0.57905656,0.191161677,0,0,0.527594901,1.717857585
23130,261000,870000,0.510153761,1.184176087,0,0.178090738,0.20384866,0.338681541,0.549678136,0,0,0.392890826,1.690750394,4.412944107,0.053356146,0.467780263,0.497351863,0.162263779,0,0,0.463937012,1.584540896
23131,269000,870000,0.464317329,1.161680316,0,0.205291953,0.207339233,0.314767119,0.528545562,0,0,0.391793838,1.585113979,4.531578837,0.051323585,0.414163259,0.468798498,0.147102808,0,0,0.435799484,1.523838536
23134,293000,870000,0.331800209,0.929205948,0,0.291223503,0.177550077,0.242891705,0.423529777,0,0,0.382956011,1.133467994,4.397583859,0.045282878,0.242890295,0.403247241,0.104071647,0,0,0.336456784,1.351172408
23135,301000,870000,0.316682403,0.894442993,0,0.329809792,0.16892853,0.23874313,0.410199227,0,0,0.405571891,1.02311727,4.49571492,0.043697221,0.218417707,0.403644164,0.093941666,0,0,0.311424769,1.29118979
