cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwood,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
7720,117000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7721,125000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.67576664,NA,NA,72.27098903,NA,NA,NA,NA,64.47337783
7722,133000,1286000,NA,NA,NA,47.13726956,NA,NA,NA,4.750923899,NA,NA,8.408846174,22.53301494,NA,8.600838705,2.496133885,2.476862002,NA,NA,NA,14.86711301
7723,141000,1286000,NA,10.27109854,NA,10.15007163,NA,NA,NA,NA,NA,NA,15.12315992,5.480416814,NA,NA,9.993780745,NA,NA,NA,NA,10.9161123
7724,149000,1286000,NA,NA,NA,NA,47.95654979,NA,3.291960134,NA,NA,NA,NA,NA,NA,NA,54.64450412,8.655556635,NA,NA,NA,28.52677952
7725,157000,1286000,NA,NA,NA,10.12518426,NA,NA,NA,4.613891867,NA,NA,11.11788268,NA,NA,NA,33.28721958,NA,NA,NA,NA,15.31006773
7726,165000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.279584223,6.460041381,NA,NA,4.869812802
7727,173000,1286000,NA,NA,NA,15.37845107,NA,NA,NA,NA,NA,NA,8.924853763,NA,NA,10.70446556,15.45017164,NA,13.30571963,NA,NA,12.11475257
7728,181000,1286000,23.28970407,50.51609966,NA,14.5315925,5.071835513,NA,NA,NA,NA,NA,5.200101937,NA,NA,NA,40.76242821,NA,NA,NA,NA,23.22862698
7729,189000,1286000,2.954968223,8.542426561,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08747183,NA,78.94504161,23.23330724,NA,NA,NA,NA,27.95264309
7730,197000,1286000,7.53969786,39.30580487,NA,23.71966153,NA,NA,NA,7.358932054,NA,NA,44.24308275,NA,NA,NA,28.22154354,3.603709816,NA,NA,NA,22.15541735
7731,205000,1286000,9.545680383,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79456528,NA,NA,NA,5.27836309,NA,NA,NA,NA,5.872869584
7732,213000,1286000,NA,NA,NA,19.28102568,NA,NA,NA,7.60547809,NA,NA,5.315140402,NA,NA,NA,NA,NA,NA,NA,NA,10.73388139
7733,221000,1286000,2.563913947,NA,NA,4.89990973,40.01335541,NA,NA,4.608763539,NA,NA,NA,NA,NA,NA,24.91105823,2.344594012,NA,NA,NA,15.37746818
7734,229000,1286000,NA,NA,NA,NA,4.464585707,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.093869414,NA,NA,NA,NA,3.779227561
7735,237000,1286000,17.89555254,NA,NA,NA,38.95190322,NA,NA,NA,NA,NA,NA,NA,NA,22.59375887,22.36555148,5.282861813,15.31954606,NA,NA,20.04353236
7736,245000,1286000,NA,NA,NA,2.887814884,NA,NA,NA,6.22577316,NA,NA,29.30233535,NA,NA,NA,25.76478173,3.093758646,NA,NA,NA,12.06495005
7737,253000,1286000,NA,NA,NA,3.143959257,NA,NA,NA,9.931062276,NA,NA,NA,NA,NA,39.25838179,18.99571517,NA,NA,NA,NA,16.70931599
7738,261000,1286000,NA,NA,NA,5.661423175,NA,NA,NA,NA,NA,NA,9.293851225,3.932640126,NA,50.10828105,33.56905603,19.31551501,22.30795802,NA,NA,24.17037367
7739,269000,1286000,NA,NA,NA,NA,NA,NA,NA,2.067312297,NA,NA,NA,NA,NA,NA,27.32272204,NA,NA,NA,NA,18.90425213
7740,277000,1286000,NA,NA,NA,NA,NA,NA,NA,3.596487823,NA,NA,NA,NA,NA,NA,2.159874901,NA,NA,NA,NA,2.878181362
7741,285000,1286000,NA,NA,NA,NA,NA,NA,NA,2.402916704,NA,NA,NA,NA,NA,NA,38.79848345,NA,2.405170433,NA,NA,14.53552353
7742,293000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7743,301000,1286000,12.67244734,NA,NA,2.72399519,NA,NA,NA,2.265056151,NA,NA,17.36483651,NA,NA,2.33635901,12.82554177,6.967064594,NA,NA,NA,9.996985581
7744,309000,1286000,5.148745755,NA,NA,6.215176847,NA,NA,NA,3.334678547,NA,NA,3.120747361,NA,NA,NA,7.238545835,9.060566771,NA,NA,NA,5.946522975
7745,317000,1286000,13.95570268,NA,NA,3.599044091,36.06160411,NA,NA,NA,NA,NA,NA,NA,NA,8.739267158,NA,2.544554901,NA,NA,NA,16.41678282
7746,325000,1286000,88.52490278,NA,NA,NA,8.184774839,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.767363698,NA,NA,NA,NA,33.49234711
7747,333000,1286000,NA,NA,NA,2.971801547,3.601394949,NA,NA,3.334085651,NA,NA,NA,NA,NA,14.97982167,22.35913447,3.27574002,NA,NA,NA,8.012402849
7748,341000,1286000,51.61022317,NA,NA,3.694341215,19.42385313,NA,NA,3.250022981,NA,NA,9.439707363,NA,NA,57.31609728,22.55648278,4.975631723,2.011405502,NA,NA,20.47557796
7749,349000,1286000,NA,NA,NA,16.035702,NA,NA,NA,2.937387994,NA,NA,2.800548055,NA,NA,NA,10.67194814,NA,NA,NA,NA,7.850050852
7750,357000,1286000,2.274647412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57699119,7.549608133,NA,NA,NA,19.18413954
7751,365000,1286000,12.74836495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.21454123,NA,NA,2.358236782,NA,NA,NA,NA,24.77371432
7752,373000,1286000,NA,NA,NA,4.951873347,NA,NA,NA,5.191489498,NA,NA,NA,NA,NA,13.7028728,35.93214773,15.18733518,NA,NA,NA,13.62064903
7753,381000,1286000,NA,NA,NA,NA,NA,NA,NA,5.111115191,NA,NA,8.542426561,NA,NA,NA,6.266410682,NA,NA,NA,NA,6.639984145
7754,389000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7755,397000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.81830621,NA,4.904710833,NA,NA,NA,13.36150852
7756,405000,1286000,NA,NA,NA,2.805214831,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35633302,11.15335275,6.96822189,NA,NA,NA,8.320780622
7757,413000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7758,421000,1286000,NA,NA,NA,24.1513825,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.18275049,8.502797763,6.230400104,NA,NA,NA,10.85475417
7759,429000,1286000,17.88292476,NA,NA,2.72399519,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.74869191,22.59718044,11.40990423,NA,NA,NA,14.68523141
7760,437000,1286000,NA,NA,NA,8.181444293,NA,NA,NA,2.265056151,NA,NA,NA,NA,NA,22.83795488,NA,NA,NA,NA,NA,11.09481844
7761,445000,1286000,NA,NA,NA,11.11706991,NA,NA,NA,2.333378622,NA,NA,NA,NA,NA,7.670867561,2.426616229,2.544554901,NA,NA,NA,5.218497445
7762,453000,1286000,NA,NA,NA,39.00239892,19.98700335,NA,NA,2.380337856,NA,NA,NA,NA,NA,NA,32.38858277,NA,NA,NA,NA,23.43958072
7763,461000,1286000,NA,NA,NA,42.92245323,50.54465897,NA,NA,2.846059041,NA,NA,NA,NA,NA,NA,3.420990152,15.18249821,NA,NA,NA,21.68319297
7764,469000,1286000,NA,NA,NA,57.9864226,8.634731159,NA,NA,3.49271048,NA,NA,NA,NA,NA,29.94263093,42.99456484,5.367780693,NA,NA,NA,23.83871173
7765,477000,1286000,NA,NA,NA,8.924711709,NA,NA,NA,7.804907549,NA,NA,NA,NA,NA,18.57389367,2.638604666,42.50392968,NA,NA,NA,16.08920946
7766,485000,1286000,NA,NA,NA,10.25166882,60.74050377,NA,NA,NA,NA,NA,NA,NA,NA,2.600333089,NA,7.663725409,NA,NA,NA,22.47488367
7767,493000,1286000,21.42732818,NA,NA,2.805214831,NA,NA,NA,9.819706654,NA,NA,NA,NA,NA,NA,2.711568121,5.641927105,NA,NA,NA,8.007945332
7768,501000,1286000,NA,NA,NA,12.45138401,62.78335713,NA,NA,11.68999246,NA,NA,NA,NA,NA,NA,68.86939832,5.965868873,NA,NA,NA,31.81953519
7769,509000,1286000,16.1824437,NA,NA,35.17637411,7.701994592,NA,NA,4.940921989,NA,NA,NA,NA,4.695197866,NA,16.13468817,5.025785449,NA,NA,NA,12.3989805
7770,517000,1286000,NA,NA,NA,56.03206434,36.71244593,NA,NA,11.99966184,NA,NA,NA,NA,NA,17.70578615,7.112043472,7.840925859,NA,NA,NA,22.90048793
7771,525000,1286000,6.419051899,NA,NA,46.95684391,235.2970686,NA,NA,11.52423943,NA,NA,NA,NA,NA,NA,2.937431967,NA,NA,NA,NA,NA
7777,573000,1286000,NA,NA,NA,26.28985044,4.929275251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.295326339,NA,NA,NA,13.17148401
7778,581000,1286000,NA,NA,NA,98.31475657,NA,NA,NA,NA,NA,NA,2.716361752,NA,NA,NA,17.77305276,NA,NA,NA,NA,39.60139036
7779,589000,1286000,NA,NA,NA,31.74359528,3.827112391,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.837573857,18.26899025,NA,NA,NA,18.94830955
7780,597000,1286000,NA,NA,NA,7.247761396,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.742427133,NA,5.052693281,NA,NA,NA,NA
7999,-19000,1278000,4.863963154,NA,NA,NA,NA,NA,17.19754834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03075575
8000,-11000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8009,61000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.291960134,75.03011214,NA,NA,NA,NA,NA,NA,NA,51.1173948
8010,69000,1278000,9.80685454,6.54944196,NA,NA,NA,NA,NA,NA,NA,NA,7.044436123,29.61971023,NA,NA,6.508367483,NA,NA,NA,NA,11.55594415
8011,77000,1278000,NA,9.053072102,NA,NA,NA,NA,NA,6.508143907,NA,NA,NA,7.18450483,NA,76.91374685,31.40486759,NA,NA,NA,NA,27.69629578
8012,85000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15123777,NA,NA,74.958463,NA,NA,NA,NA,39.55485038
8013,93000,1278000,NA,57.27310429,NA,NA,NA,NA,2.345029148,NA,NA,NA,4.13116737,NA,NA,10.04426032,9.004501368,NA,21.68377761,NA,NA,17.41364002
8014,101000,1278000,NA,23.52973528,NA,11.93782873,NA,NA,NA,5.928106642,NA,NA,30.87843646,39.79582995,NA,3.913423964,17.29078849,NA,NA,NA,NA,21.63374743
8015,109000,1278000,NA,NA,NA,NA,NA,NA,6.018782835,2.197942302,NA,NA,NA,10.84270174,NA,NA,NA,2.344594012,NA,NA,NA,5.351005221
8016,117000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8017,125000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.306062609,NA,39.43690846,8.930190774,NA,NA,NA,NA,18.89105395
8018,133000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.86417432,NA,NA,NA,NA,22.86417432
8019,141000,1278000,NA,44.16102993,NA,10.1032596,66.95404224,NA,NA,NA,NA,NA,41.5225835,36.2828459,NA,NA,15.64232906,NA,NA,NA,NA,33.32390815
8020,149000,1278000,NA,14.25030177,NA,13.03306479,NA,NA,NA,NA,NA,NA,7.335718493,5.350546466,NA,NA,69.57010114,NA,NA,NA,NA,29.85163897
8021,157000,1278000,NA,28.79512377,NA,30.71576957,NA,NA,NA,NA,NA,NA,4.974519763,25.25893608,NA,NA,2.159874901,NA,NA,NA,NA,18.38084482
8022,165000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.7990228,23.00556794,NA,NA,NA,NA,61.27005288
8023,173000,1278000,2.489654886,NA,NA,NA,NA,NA,2.954968223,4.05936143,NA,NA,NA,6.441435067,NA,NA,12.32862834,NA,NA,NA,NA,6.767112715
8024,181000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.416695788,NA,NA,NA,NA,14.53224546,NA,NA,NA,8.474470626
8025,189000,1278000,3.379621906,3.744135423,NA,15.26858374,24.80450306,NA,NA,5.268864242,NA,NA,NA,NA,NA,203.9870939,3.857001038,3.03738662,1.958340294,NA,NA,42.93909189
8026,197000,1278000,NA,13.17520294,NA,NA,NA,NA,NA,2.306489868,NA,NA,15.03911112,3.927699053,NA,41.06082507,72.70172861,NA,NA,NA,NA,27.02564462
8027,205000,1278000,5.127827894,135.597118,NA,13.82714595,NA,NA,NA,NA,NA,NA,26.92585941,NA,NA,69.61706873,7.017599528,4.56927712,NA,NA,NA,33.71243701
8028,213000,1278000,3.838765144,NA,NA,4.838920359,NA,NA,NA,15.3371224,NA,NA,3.037182163,NA,NA,NA,10.92022774,NA,36.17706229,NA,NA,12.35821335
8029,221000,1278000,NA,NA,NA,NA,NA,NA,NA,18.08531991,NA,NA,NA,NA,NA,NA,51.97248125,5.579729499,NA,NA,NA,25.21251022
8030,229000,1278000,49.03289416,NA,NA,35.21415059,2.175362561,NA,NA,4.614173138,NA,NA,5.098198122,9.904405922,NA,58.71631344,14.84996485,5.724272025,2.288658919,NA,NA,23.99667177
8031,237000,1278000,NA,NA,NA,16.06229529,NA,NA,NA,12.24862773,NA,NA,2.345029148,NA,NA,NA,41.12122257,NA,NA,NA,NA,22.57967946
8032,245000,1278000,NA,NA,NA,12.91891184,NA,NA,NA,6.597861306,NA,NA,4.43648134,NA,NA,NA,13.78543399,NA,2.478110429,NA,NA,7.73391711
8033,253000,1278000,45.78417492,13.08125351,NA,7.341509054,34.77300171,NA,NA,NA,NA,NA,17.39563154,NA,NA,NA,2.224871436,NA,NA,NA,NA,23.7683057
8034,261000,1278000,20.61975069,NA,NA,NA,26.3287772,NA,NA,2.197942302,NA,NA,15.75918822,NA,NA,NA,68.04816684,NA,NA,NA,NA,24.78550225
8035,269000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.53083435,5.174936111,2.825812305,NA,NA,NA,10.84386092
8036,277000,1278000,11.64558037,NA,NA,NA,NA,NA,NA,6.005402771,NA,NA,NA,NA,NA,14.41931462,11.22404436,NA,NA,NA,NA,11.50057775
8037,285000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8038,293000,1278000,NA,NA,NA,24.93145485,16.63070938,NA,NA,3.144000808,NA,NA,11.84450241,NA,NA,146.6531819,42.78577309,5.864759489,7.477861734,NA,NA,28.74076993
8039,301000,1278000,42.04218416,NA,NA,17.04130395,NA,NA,NA,6.368939171,NA,NA,8.064316094,NA,NA,26.15448684,25.35018422,NA,NA,NA,NA,19.37887719
8040,309000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.489654886,NA,NA,88.44714818,4.519074993,3.687476432,NA,NA,NA,24.78583862
8041,317000,1278000,NA,NA,NA,NA,67.12675516,NA,NA,5.151906586,NA,NA,NA,NA,NA,4.000750317,2.159874901,9.491363638,4.089560387,NA,NA,13.72996734
8042,325000,1278000,20.07100484,NA,NA,3.05718097,NA,NA,NA,5.910821241,NA,NA,NA,NA,NA,12.0151755,21.54446773,11.62564782,3.214336869,NA,NA,11.46842758
8043,333000,1278000,8.08863907,NA,NA,13.05165128,NA,NA,NA,3.777626884,NA,NA,2.954968223,NA,NA,NA,21.80323232,2.544554901,NA,NA,NA,10.57484357
8044,341000,1278000,NA,NA,NA,5.539349051,NA,NA,NA,NA,NA,NA,21.45514,NA,NA,71.18173892,3.17386152,2.280010818,9.981088782,NA,NA,18.93519818
8045,349000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.61167277,NA,3.603709816,NA,NA,NA,16.94235178
8046,357000,1278000,NA,NA,NA,9.394649894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.71573892,2.410209718,NA,NA,NA,10.89112104
8047,365000,1278000,NA,NA,NA,NA,NA,NA,NA,3.745814135,NA,NA,11.53021876,NA,NA,9.195494637,17.68329471,5.758399809,NA,NA,NA,8.296569924
8048,373000,1278000,NA,NA,NA,NA,92.58598463,NA,NA,NA,NA,NA,NA,NA,NA,3.575914302,17.16819669,4.437009131,4.41177431,NA,NA,24.43577581
8049,381000,1278000,NA,NA,NA,11.29381691,9.846248003,NA,NA,NA,NA,NA,NA,NA,NA,14.06859761,10.22590678,31.68827109,1.958340294,NA,NA,15.00710624
8050,389000,1278000,NA,NA,NA,9.982762017,NA,NA,NA,7.363902697,NA,NA,NA,NA,NA,29.20602348,15.89892605,19.81377484,NA,NA,NA,17.79588137
8051,397000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8052,405000,1278000,NA,NA,NA,10.89540962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.281764891,NA,NA,NA,9.588587258
8053,413000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8054,421000,1278000,NA,NA,NA,26.07946721,NA,NA,NA,26.83390922,NA,NA,11.54061884,NA,NA,24.51264911,10.81565007,2.344594012,NA,NA,NA,17.46837181
8055,429000,1278000,NA,NA,NA,7.979252836,NA,NA,NA,NA,NA,NA,23.10365999,NA,NA,NA,NA,NA,NA,NA,NA,15.54145641
8056,437000,1278000,NA,NA,NA,97.65948982,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.494328057,6.755666272,11.62049307,NA,NA,NA,23.79516056
8057,445000,1278000,NA,NA,NA,40.81517606,17.95407316,NA,NA,2.846059041,NA,NA,NA,NA,NA,NA,20.10528577,17.81430286,NA,NA,NA,19.26251465
8058,453000,1278000,5.549744111,NA,NA,18.26143223,NA,NA,NA,2.871543006,NA,NA,NA,NA,NA,45.20989531,97.95922106,8.27896044,NA,NA,NA,30.07563612
8059,461000,1278000,NA,NA,NA,16.40882057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.40882057
8060,469000,1278000,NA,NA,NA,11.78048838,3.254522722,NA,NA,8.164246657,NA,NA,NA,NA,NA,28.36470124,24.39051727,NA,NA,NA,NA,14.7999309
8061,477000,1278000,NA,NA,NA,3.694341215,NA,NA,NA,4.155971573,NA,NA,NA,NA,NA,39.9682809,42.8199743,11.79008554,NA,NA,NA,21.10359986
8062,485000,1278000,NA,NA,NA,23.37681213,NA,NA,NA,5.929866445,NA,NA,55.98016996,NA,NA,NA,20.81477245,13.0506035,NA,NA,NA,28.33923315
8063,493000,1278000,3.934809168,NA,NA,12.96671558,62.80508513,NA,NA,2.616988016,NA,NA,NA,NA,NA,1.857547908,96.53537255,12.44216569,NA,NA,NA,30.22824436
8064,501000,1278000,NA,NA,NA,8.527150971,104.9996215,NA,NA,5.153518725,NA,NA,5.748196686,NA,NA,NA,48.88878049,13.48078647,NA,NA,NA,28.33973382
8065,509000,1278000,NA,NA,NA,12.70610999,NA,NA,NA,6.755315464,NA,NA,NA,NA,NA,NA,12.04703394,3.858317208,NA,NA,NA,NA
8066,517000,1278000,NA,NA,NA,45.77201043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.935478902,NA,NA,NA,NA,NA
8071,557000,1278000,NA,NA,NA,201.1207373,22.74597728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.179901225,NA,NA,NA,NA
8072,565000,1278000,7.488270847,NA,NA,86.6910856,56.92649922,NA,NA,2.067312297,NA,NA,48.46890696,NA,NA,NA,NA,13.65056925,NA,NA,NA,47.05394083
8073,573000,1278000,NA,NA,NA,28.21076469,12.92419897,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.28760983,36.1827482,NA,NA,NA,23.65133042
8295,-19000,1270000,16.52573595,NA,NA,NA,NA,NA,2.489654886,NA,NA,NA,63.02586715,NA,NA,NA,NA,NA,NA,NA,NA,32.31857222
8298,5000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8299,13000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8300,21000,1270000,NA,28.72451604,NA,NA,NA,NA,2.874098343,NA,NA,NA,NA,3.033756349,NA,NA,NA,NA,NA,NA,NA,11.54412358
8301,29000,1270000,3.379621906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.24338519,NA,NA,2.643796472,NA,NA,NA,NA,8.97765001
8303,45000,1270000,8.696986565,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.011087546,32.1075566,NA,NA,NA,NA,NA,NA,NA,16.60521024
8304,53000,1270000,13.76498863,3.934809168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8498989
8305,61000,1270000,14.64353176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.55703128,NA,NA,30.52604544,NA,NA,NA,NA,23.90886949
8306,69000,1270000,NA,43.52455671,NA,NA,NA,NA,3.191807927,NA,NA,NA,5.200101937,16.19820385,NA,NA,25.16678991,NA,NA,NA,NA,19.69570736
8307,77000,1270000,5.66932208,NA,NA,3.143959257,NA,NA,2.874098343,28.19193623,NA,NA,NA,NA,NA,14.99885121,66.25284071,NA,NA,NA,NA,26.9469731
8308,85000,1270000,NA,NA,NA,NA,NA,NA,3.744135423,NA,NA,NA,13.62535507,6.732932289,NA,NA,29.4694506,47.26559358,16.19376474,NA,NA,17.08502081
8309,93000,1270000,71.27576059,NA,NA,NA,NA,NA,NA,14.99892841,NA,NA,NA,NA,NA,NA,3.591751194,NA,NA,NA,NA,29.95548006
8310,101000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8311,109000,1270000,17.94994399,NA,NA,NA,NA,NA,6.80890751,NA,NA,NA,NA,20.52285934,NA,NA,9.345187978,NA,NA,NA,NA,12.79441736
8312,117000,1270000,NA,NA,NA,21.41084425,NA,NA,NA,NA,NA,NA,NA,4.158994286,NA,29.47562743,11.39728525,5.282861813,NA,NA,NA,12.64743455
8313,125000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.674560086,NA,87.40778051,NA,NA,NA,48.0411703
8315,141000,1270000,26.55295489,NA,NA,18.30039571,NA,NA,NA,NA,NA,NA,NA,31.84341403,NA,33.22644501,NA,2.216456032,NA,NA,NA,25.11807053
8316,149000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.60075125,NA,NA,NA,NA,NA,11.60075125
8317,157000,1270000,NA,60.47803041,NA,NA,NA,NA,NA,NA,NA,NA,25.13716598,113.4018023,NA,NA,18.71857473,NA,NA,NA,NA,52.65350359
8318,165000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.63050141,NA,NA,NA,3.093869414,NA,NA,NA,NA,13.36218541
8319,173000,1270000,NA,29.01008684,NA,40.03946209,NA,NA,NA,15.09746429,NA,NA,41.70648396,NA,NA,NA,54.30805747,8.330736911,NA,NA,NA,33.7797797
8320,181000,1270000,NA,NA,NA,4.617513864,NA,NA,NA,NA,NA,NA,15.01168207,NA,NA,41.20101026,50.37844046,NA,2.119914241,NA,NA,22.66571218
8321,189000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8322,197000,1270000,NA,NA,NA,10.02539846,170.4110359,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.56240104,7.297281437,NA,NA,NA,53.8240292
8323,205000,1270000,NA,NA,NA,3.694341215,28.31077138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0025563
8324,213000,1270000,29.1036373,NA,NA,NA,63.70262903,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.54324625,NA,14.71193674,NA,NA,30.83301732
8325,221000,1270000,12.98167565,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.683187464,NA,NA,NA,139.506288,NA,NA,NA,NA,53.39038371
8326,229000,1270000,NA,16.1081294,NA,16.50470281,NA,NA,NA,NA,NA,NA,28.76154659,7.813655044,NA,67.2434326,11.94936981,NA,NA,NA,NA,25.38888517
8327,237000,1270000,38.91294448,NA,NA,NA,2.586006225,NA,NA,NA,NA,NA,13.29731411,NA,NA,NA,5.173873458,NA,4.060503471,NA,NA,11.53408587
8328,245000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8329,253000,1270000,32.62571858,NA,NA,NA,2.774178152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6752051
8330,261000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.410209718,NA,NA,NA,2.410209718
8331,269000,1270000,NA,NA,NA,3.412747648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.90938414,5.925081057,3.527851867,NA,NA,7.098972165
8332,277000,1270000,NA,NA,NA,NA,NA,NA,NA,5.772890987,NA,NA,NA,NA,NA,NA,28.0295101,NA,NA,NA,NA,16.90120054
8333,285000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.934809168,NA,NA,50.51807192,NA,3.006959767,NA,NA,NA,15.11670016
8334,293000,1270000,NA,NA,NA,3.143959257,NA,NA,NA,3.686393156,NA,NA,NA,NA,NA,NA,3.746918812,NA,NA,NA,NA,3.581047509
8335,301000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8336,309000,1270000,NA,NA,NA,3.05718097,NA,NA,NA,10.25055805,NA,NA,33.28393659,NA,NA,160.4887087,40.78562535,2.544554901,NA,NA,NA,41.49772691
8337,317000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17321236,NA,NA,7.372549183,NA,NA,10.27288077
8338,325000,1270000,NA,NA,NA,NA,7.807317813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.700430335,3.827112391,NA,NA,5.258822718
8339,333000,1270000,NA,NA,NA,2.72399519,NA,NA,NA,5.32186802,NA,NA,NA,NA,NA,41.00637966,10.53530645,11.59053845,8.120458329,NA,NA,13.85481972
8340,341000,1270000,45.52313153,NA,NA,3.505181516,NA,NA,NA,13.70698986,NA,NA,NA,NA,NA,8.671279245,3.767363698,9.702021879,4.949540712,NA,NA,11.96434739
8341,349000,1270000,NA,NA,NA,NA,NA,NA,NA,5.654040801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.654040801
8342,357000,1270000,NA,NA,NA,4.50904954,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.02366015,31.02094814,6.065595824,7.365148377,NA,NA,18.5013437
8343,365000,1270000,NA,NA,NA,NA,NA,NA,NA,8.312992624,NA,NA,NA,NA,NA,20.6256934,11.90233574,NA,NA,NA,NA,14.67381018
