"","x","y","cell","sd"
"266",125000,1358000,5057,0
"267",125000,1366000,4761,0
"268",125000,1374000,4465,0
"269",125000,1382000,4169,0
"270",125000,1390000,3873,0
"271",125000,1398000,3577,0
"272",125000,1406000,3281,0
"273",125000,1414000,2985,0
"274",125000,1422000,2689,0
"275",125000,1430000,2393,0
"276",125000,854000,23705,0.139740929101877
"277",125000,934000,20745,0.0494876904197184
"278",125000,942000,20449,0.0448319743508556
"279",125000,958000,19857,0.0366625829017253
"280",125000,998000,18377,0.0227256926682634
"281",13000,1006000,18067,0
"282",13000,1014000,17771,0
"283",13000,1038000,16883,0
"284",13000,1158000,12443,0
"285",13000,1166000,12147,0
"286",13000,1190000,11259,0
"287",13000,1198000,10963,0
"288",13000,1206000,10667,0
"289",13000,1230000,9779,0
"290",13000,1254000,8891,0
"291",13000,1270000,8299,0
"292",13000,1350000,5339,0
"293",13000,1382000,4155,0
"294",13000,1414000,2971,0
"295",13000,1430000,2379,0
"296",13000,1438000,2083,0
"297",13000,1454000,1491,0
"298",13000,1462000,1195,0
"299",13000,910000,21619,0
"300",13000,982000,18955,0
"301",133000,1006000,18082,0.0201879572676518
"302",133000,1014000,17786,0.0185825221843863
"303",133000,1022000,17490,0.017071822827945
"304",133000,1030000,17194,0.0157166311976341
"305",133000,1038000,16898,0.014485811522483
"306",133000,1054000,16306,0.0124098283388109
"307",133000,1062000,16010,0.0115015608437147
"308",133000,1070000,15714,0.0106639848104237
"309",133000,1078000,15418,0.00988452175650445
"310",133000,1094000,14826,0.00846487434377339
"311",133000,1110000,14234,0.00724096895899161
"312",133000,1126000,13642,0.00622041870227334
"313",133000,1134000,13346,0.00578910427535555
"314",133000,1142000,13050,0.00540003961693798
"315",133000,1150000,12754,0.00504194127877327
"316",133000,1158000,12458,0.0047195617245259
"317",133000,1166000,12162,0.00442783413865123
"318",133000,1174000,11866,0.0041547682152963
"319",133000,1182000,11570,0.00390884577272215
"320",133000,1190000,11274,0.00368839713676312
"321",133000,1198000,10978,0.00349040397464169
"322",133000,1206000,10682,0.00331721235978273
"323",133000,1214000,10386,0.00316884906657905
"324",133000,1222000,10090,0.00304125022341269
"325",133000,1230000,9794,0.00292858475145523
"326",133000,1238000,9498,0.00282546535911249
"327",133000,1246000,9202,0.00273568531546176
"328",133000,1254000,8906,0.00265313025543117
"329",133000,1262000,8610,0
"330",133000,1278000,8018,0
"331",133000,1286000,7722,0
"332",133000,1294000,7426,0
"333",133000,1302000,7130,0
"334",133000,1310000,6834,0
"335",133000,1318000,6538,0
"336",133000,1334000,5946,0
"337",133000,1342000,5650,0
"338",133000,1350000,5354,0
"339",133000,1358000,5058,0
"340",133000,1374000,4466,0
"341",133000,1382000,4170,0
"342",133000,1390000,3874,0
"343",133000,1398000,3578,0
"344",133000,1406000,3282,0
"345",133000,1414000,2986,0
"346",133000,1422000,2690,0
"347",133000,1438000,2098,0
"348",133000,862000,23410,0.122111704136075
"349",133000,886000,22522,0.0887131758852518
"350",133000,894000,22226,0.0797327637546941
"351",133000,902000,21930,0.0717668967326782
"352",133000,934000,20746,0.0475334587350341
"353",133000,950000,20154,0.0390374166059904
"354",133000,958000,19858,0.035387168404608
"355",141000,1014000,17787,0.0179565588522779
"356",141000,1022000,17491,0.016490989389265
"357",141000,1030000,17195,0.0151732938457884
"358",141000,1038000,16899,0.0139908589054779
"359",141000,1054000,16307,0.011962344566679
"360",141000,1070000,15715,0.0103003254889421
"361",141000,1086000,15123,0.00884167011293291
"362",141000,1094000,14827,0.00816217405107933
"363",141000,1102000,14531,0.00753278981809578
"364",141000,1110000,14235,0.00695763766189287
"365",141000,1118000,13939,0.00643737775581001
"366",141000,1126000,13643,0.00597343717864102
"367",141000,1134000,13347,0.0055610990917088
"368",141000,1142000,13051,0.00518852490164646
"369",141000,1150000,12755,0.00484654567826227
"370",141000,1158000,12459,0.00453258689454369
"371",141000,1166000,12163,0.00424562365963735
"372",141000,1174000,11867,0.00398419805681873
"373",141000,1182000,11571,0.0037511164316517
"374",141000,1190000,11275,0.00353946708651619
"375",141000,1198000,10979,0.00334859972583668
"376",141000,1206000,10683,0.00318303460189041
"377",141000,1214000,10387,0.00304079726085611
"378",141000,1222000,10091,0.00291728996347099
"379",141000,1230000,9795,0.00280841956142588
"380",141000,1238000,9499,0.00271014231863723
"381",141000,1246000,9203,0.00262313668372
"382",141000,1254000,8907,0.00254111833572638
"383",141000,1262000,8611,0.00246809421028358
"384",141000,1270000,8315,0
"385",141000,1278000,8019,0
"386",141000,1286000,7723,0
"387",141000,1294000,7427,0
"388",141000,1302000,7131,0
"389",141000,1310000,6835,0
"390",141000,1318000,6539,0
"391",141000,1334000,5947,0
"392",141000,1342000,5651,0
"393",141000,1358000,5059,0
"394",141000,1374000,4467,0
"395",141000,1382000,4171,0
"396",141000,1390000,3875,0
"397",141000,1398000,3579,0
"398",141000,1406000,3283,0
"399",141000,1414000,2987,0
"400",141000,1422000,2691,0
"401",141000,1430000,2395,0
"402",141000,1462000,1211,0
"403",141000,1470000,915,0
"404",141000,1478000,619,0
"405",141000,1486000,323,0
"406",141000,870000,23115,0.106064806575294
"407",141000,886000,22523,0.0857104055788393
"408",141000,894000,22227,0.0770090155868895
"409",141000,918000,21339,0.0561991718762455
"410",141000,966000,19563,0.0308287627394631
"411",141000,974000,19267,0.0279931055705111
"412",141000,982000,18971,0.0254186949315624
"413",149000,1006000,18084,0.018862774760923
"414",149000,1014000,17788,0.0173646613374895
"415",149000,1022000,17492,0.015964034264559
"416",149000,1038000,16900,0.0135387953237533
"417",149000,1054000,16308,0.0115656592389741
"418",149000,1062000,16012,0.0107163649636682
"419",149000,1078000,15420,0.00918552177698414
"420",149000,1086000,15124,0.00850274411978231
"421",149000,1094000,14828,0.00786032153423747
