"","PalEON","cell","total","x","y","biomass_avg","count"
"431","Elm",6534,2,101000,1318000,2.8740983428294,1
"432","Elm",6535,7,109000,1318000,NA,0
"433","Elm",6536,3,117000,1318000,NA,0
"434","Elm",6537,6,125000,1318000,NA,0
"435","Elm",6538,4,133000,1318000,NA,0
"436","Elm",6539,1,141000,1318000,NA,0
"437","Elm",6540,6,149000,1318000,2.41669578818174,1
"438","Elm",6541,5,157000,1318000,NA,0
"439","Elm",6542,4,165000,1318000,NA,0
"440","Elm",6543,5,173000,1318000,NA,0
"441","Elm",6544,4,181000,1318000,5.54974411093605,1
"442","Elm",6545,3,189000,1318000,NA,0
"443","Elm",6546,6,197000,1318000,NA,0
"444","Elm",6547,5,205000,1318000,NA,0
"445","Elm",6548,4,213000,1318000,NA,0
"446","Elm",6549,6,221000,1318000,3.12074736139883,1
"447","Elm",6550,5,229000,1318000,NA,0
"448","Elm",6551,5,237000,1318000,NA,0
"449","Elm",6552,3,245000,1318000,NA,0
"450","Elm",6553,6,253000,1318000,NA,0
"451","Elm",6554,4,261000,1318000,NA,0
"452","Elm",6555,4,269000,1318000,NA,0
"453","Elm",6556,3,277000,1318000,NA,0
"454","Elm",6557,3,285000,1318000,NA,0
"455","Elm",6558,4,293000,1318000,NA,0
"456","Elm",6559,3,301000,1318000,NA,0
"457","Elm",6560,3,309000,1318000,NA,0
"458","Elm",6561,6,317000,1318000,NA,0
"459","Elm",6562,5,325000,1318000,NA,0
"460","Elm",6563,4,333000,1318000,NA,0
"461","Elm",6564,6,341000,1318000,NA,0
"462","Elm",6565,3,349000,1318000,NA,0
"463","Elm",6566,4,357000,1318000,NA,0
"464","Elm",6567,2,365000,1318000,NA,0
"465","Elm",6568,1,373000,1318000,NA,0
"466","Elm",6574,1,421000,1318000,NA,0
"467","Elm",6575,2,429000,1318000,NA,0
"468","Elm",6576,1,437000,1318000,NA,0
"469","Elm",6821,1,29000,1310000,NA,0
"470","Elm",6825,2,61000,1310000,NA,0
"471","Elm",6827,2,77000,1310000,NA,0
"472","Elm",6828,1,85000,1310000,NA,0
"473","Elm",6829,3,93000,1310000,NA,0
"474","Elm",6830,3,101000,1310000,NA,0
"475","Elm",6831,1,109000,1310000,NA,0
"476","Elm",6832,4,117000,1310000,4.86396315401031,1
"477","Elm",6833,3,125000,1310000,NA,0
"478","Elm",6834,4,133000,1310000,NA,0
"479","Elm",6835,4,141000,1310000,3.65091314940201,1
"480","Elm",6836,3,149000,1310000,NA,0
"481","Elm",6837,4,157000,1310000,NA,0
"482","Elm",6838,3,165000,1310000,4.86396315401031,1
"483","Elm",6839,5,173000,1310000,2.6394804305798,1
"484","Elm",6840,3,181000,1310000,NA,0
"485","Elm",6841,3,189000,1310000,NA,0
"486","Elm",6842,5,197000,1310000,NA,0
"487","Elm",6843,5,205000,1310000,NA,0
"488","Elm",6844,5,213000,1310000,NA,0
"489","Elm",6845,5,221000,1310000,NA,0
"490","Elm",6846,5,229000,1310000,NA,0
"491","Elm",6847,4,237000,1310000,NA,0
"492","Elm",6848,7,245000,1310000,NA,0
"493","Elm",6849,4,253000,1310000,NA,0
"494","Elm",6850,5,261000,1310000,NA,0
"495","Elm",6851,4,269000,1310000,NA,0
"496","Elm",6852,5,277000,1310000,NA,0
"497","Elm",6853,6,285000,1310000,NA,0
"498","Elm",6854,5,293000,1310000,NA,0
"499","Elm",6855,4,301000,1310000,NA,0
"500","Elm",6856,4,309000,1310000,NA,0
"501","Elm",6857,5,317000,1310000,NA,0
"502","Elm",6858,3,325000,1310000,NA,0
"503","Elm",6859,2,333000,1310000,NA,0
"504","Elm",6860,2,341000,1310000,NA,0
"505","Elm",6861,2,349000,1310000,NA,0
"506","Elm",6862,6,357000,1310000,NA,0
"507","Elm",6863,3,365000,1310000,NA,0
"508","Elm",6864,1,373000,1310000,NA,0
"509","Elm",6865,1,381000,1310000,NA,0
"510","Elm",6866,1,389000,1310000,NA,0
"511","Elm",6870,3,421000,1310000,NA,0
"512","Elm",6871,1,429000,1310000,NA,0
"513","Elm",6872,5,437000,1310000,NA,0
