"x","y","cell","avg_biomass_by_plot","count"
661000,910000,21700,NA,0
669000,910000,21701,115.679221975027,1
677000,910000,21702,NA,0
781000,910000,21715,64.6455842965445,1
789000,910000,21716,NA,0
797000,910000,21717,39.0415160225354,1
813000,910000,21719,NA,0
821000,910000,21720,93.3100144258429,1
829000,910000,21721,NA,0
837000,910000,21722,49.7845010255082,2
845000,910000,21723,88.4098513284121,1
853000,910000,21724,NA,0
861000,910000,21725,126.883032058047,1
869000,910000,21726,123.248548944202,1
877000,910000,21727,NA,0
885000,910000,21728,NA,0
893000,910000,21729,17.400250701572,2
901000,910000,21730,26.7596767703885,2
909000,910000,21731,48.9104763646607,1
917000,910000,21732,42.9283014565411,1
925000,910000,21733,31.2195318912238,1
933000,910000,21734,55.5546026510934,2
941000,910000,21735,147.811434333497,2
949000,910000,21736,NA,0
957000,910000,21737,86.2371418988754,2
965000,910000,21738,91.9342541688285,1
973000,910000,21739,120.553341699322,1
981000,910000,21740,106.239130199597,2
989000,910000,21741,52.7293681010628,3
997000,910000,21742,NA,0
45000,902000,21919,46.5262127853812,1
133000,902000,21930,29.47435544319,1
165000,902000,21934,NA,0
173000,902000,21935,11.0323678281374,1
189000,902000,21937,199.784042898699,1
205000,902000,21939,73.1393573254755,3
229000,902000,21942,11.7681536349319,1
253000,902000,21945,113.490442342604,1
269000,902000,21947,52.4781191441149,2
285000,902000,21949,93.8483681563354,2
293000,902000,21950,37.414387570557,1
301000,902000,21951,78.5318865265591,2
317000,902000,21953,122.176513146293,2
325000,902000,21954,NA,0
333000,902000,21955,182.355822690809,2
341000,902000,21956,109.552398135822,2
357000,902000,21958,NA,0
365000,902000,21959,100.478044476157,1
373000,902000,21960,72.2681145008492,2
381000,902000,21961,NA,0
389000,902000,21962,NA,0
397000,902000,21963,80.4711168686941,1
405000,902000,21964,130.934468257501,1
413000,902000,21965,38.9536298684146,4
421000,902000,21966,53.0105686312236,4
429000,902000,21967,85.6368755276727,2
437000,902000,21968,115.757391746017,3
445000,902000,21969,NA,0
453000,902000,21970,34.7625292669643,1
461000,902000,21971,NA,0
469000,902000,21972,29.4441124468561,1
477000,902000,21973,NA,0
485000,902000,21974,141.533777445514,1
493000,902000,21975,54.0138037741394,2
501000,902000,21976,28.5799421933835,2
509000,902000,21977,89.332973615377,3
517000,902000,21978,65.0108883577016,2
525000,902000,21979,85.5593104569213,3
533000,902000,21980,108.731640645496,1
541000,902000,21981,149.585777614894,3
549000,902000,21982,NA,0
557000,902000,21983,65.7410930104261,2
565000,902000,21984,82.3548557737927,1
573000,902000,21985,NA,0
581000,902000,21986,58.3929857839149,2
589000,902000,21987,131.001414626424,2
597000,902000,21988,166.245878883531,1
613000,902000,21990,152.29621481731,2
621000,902000,21991,85.9793620715157,1
637000,902000,21993,NA,0
653000,902000,21995,12.603574442468,1
661000,902000,21996,104.303765626706,1
669000,902000,21997,25.9113970695799,1
781000,902000,22011,6.80509549187824,1
789000,902000,22012,NA,0
797000,902000,22013,45.625515924611,1
805000,902000,22014,70.5521842519386,1
813000,902000,22015,NA,0
821000,902000,22016,67.2696927696649,1
829000,902000,22017,64.2703921360891,2
837000,902000,22018,158.510380008662,1
845000,902000,22019,6.29497300434771,1
861000,902000,22021,37.3052639544809,3
869000,902000,22022,81.0960916645413,1
877000,902000,22023,NA,0
893000,902000,22025,48.9814029793887,2
901000,902000,22026,130.482119736749,2
909000,902000,22027,113.148735878053,1
917000,902000,22028,54.3762192698992,3
925000,902000,22029,51.9118201999831,2
933000,902000,22030,47.3088691321591,3
941000,902000,22031,80.5213403958872,6
949000,902000,22032,66.875568263092,5
957000,902000,22033,153.214779164761,4
965000,902000,22034,59.992147899354,3
973000,902000,22035,174.912093170836,2
981000,902000,22036,174.880356032622,3
997000,902000,22038,18.9799294062327,1
101000,894000,22222,NA,0
133000,894000,22226,20.5713743756311,1
141000,894000,22227,155.888066032954,1
149000,894000,22228,NA,0
165000,894000,22230,48.2534421728541,1
181000,894000,22232,61.3036640886631,1
221000,894000,22237,78.4033856880173,1
245000,894000,22240,106.601778929676,1
261000,894000,22242,16.0576187782563,1
269000,894000,22243,92.51252682714,2
277000,894000,22244,23.7645567411698,1
285000,894000,22245,115.716160616057,3
293000,894000,22246,74.9689788079943,1
301000,894000,22247,167.897734722179,3
309000,894000,22248,172.00695816295,1
317000,894000,22249,153.258526281292,2
325000,894000,22250,NA,0
333000,894000,22251,96.0915852044305,2
341000,894000,22252,110.806282683694,4
349000,894000,22253,22.5559088201719,1
357000,894000,22254,10.1955698772137,1
365000,894000,22255,55.1335292006511,3
373000,894000,22256,71.9068484243229,3
381000,894000,22257,83.0488962634835,4
389000,894000,22258,31.1468859552356,2
397000,894000,22259,168.565600609375,3
405000,894000,22260,3.318172383089,1
413000,894000,22261,31.4854831389495,4
421000,894000,22262,30.0753246897777,3
429000,894000,22263,19.5407197749539,2
437000,894000,22264,53.8289543758194,3
445000,894000,22265,44.5397657943674,3
453000,894000,22266,109.614200832155,3
461000,894000,22267,125.701133563909,4
469000,894000,22268,29.6671757516934,2
477000,894000,22269,102.027818595196,2
485000,894000,22270,103.600735191002,3
493000,894000,22271,88.0863334543017,2
501000,894000,22272,20.3849596208576,1
509000,894000,22273,96.6695342393118,2
517000,894000,22274,NA,0
525000,894000,22275,13.24309367338,1
533000,894000,22276,54.9996913034276,1
541000,894000,22277,63.2255026797053,4
549000,894000,22278,NA,0
557000,894000,22279,73.5835219928126,1
565000,894000,22280,123.945126735608,1
573000,894000,22281,93.2339918666819,1
589000,894000,22283,113.037168292985,1
597000,894000,22284,3.65091314940201,1
605000,894000,22285,69.2163416238516,2
613000,894000,22286,55.6200251931951,2
629000,894000,22288,49.7841584919889,1
637000,894000,22289,116.356476005609,1
653000,894000,22291,38.8958912731392,1
773000,894000,22306,146.934104752471,1
781000,894000,22307,20.2977888998913,2
789000,894000,22308,86.471180436527,2
797000,894000,22309,92.0176545004117,1
805000,894000,22310,NA,0
813000,894000,22311,157.789045686164,1
821000,894000,22312,NA,0
829000,894000,22313,67.3358102248041,1
837000,894000,22314,48.1209057918894,3
845000,894000,22315,73.784398099645,1
853000,894000,22316,54.2769189800604,3
861000,894000,22317,68.5656195873622,1
869000,894000,22318,NA,0
877000,894000,22319,79.6866518543816,1
885000,894000,22320,23.4700948565114,1
893000,894000,22321,46.0549770058885,2
901000,894000,22322,93.0139244865963,4
909000,894000,22323,82.7782421032958,6
917000,894000,22324,61.9142763113029,8
925000,894000,22325,62.4204618710463,3
933000,894000,22326,45.5660855469288,4
941000,894000,22327,100.48978343679,3
949000,894000,22328,109.993617426115,6
957000,894000,22329,90.0841028519998,5
965000,894000,22330,113.855266316293,6
973000,894000,22331,80.0889587823148,4
981000,894000,22332,15.6166968392778,1
45000,886000,22511,100.789968920879,1
133000,886000,22522,6.41905189899868,1
141000,886000,22523,127.084808577036,1
213000,886000,22532,82.0980232464291,1
245000,886000,22536,101.539082974661,1
253000,886000,22537,79.8816440866681,3
261000,886000,22538,8.75541508964079,1
269000,886000,22539,NA,0
277000,886000,22540,17.9480154125805,1
285000,886000,22541,12.7378545862723,1
301000,886000,22543,79.825941224547,4
309000,886000,22544,58.6668575701868,1
317000,886000,22545,68.9959295142689,1
325000,886000,22546,70.3058705367161,2
333000,886000,22547,114.905865114576,1
341000,886000,22548,9.36164069313465,1
349000,886000,22549,53.5670480336901,1
357000,886000,22550,43.7224984217721,2
365000,886000,22551,NA,0
373000,886000,22552,50.3158179186764,4
381000,886000,22553,25.5428823585458,2
397000,886000,22555,57.7705844069795,2
405000,886000,22556,5.35704959231098,4
413000,886000,22557,63.7064383247656,2
421000,886000,22558,55.9582612179141,2
429000,886000,22559,45.2179512109197,4
437000,886000,22560,49.3054060071494,2
445000,886000,22561,40.4112973318233,2
453000,886000,22562,79.6736502322703,2
461000,886000,22563,29.7408367334429,1
469000,886000,22564,49.4212453685735,1
477000,886000,22565,50.9257412604869,4
485000,886000,22566,56.2388956531717,2
493000,886000,22567,1.80220280075647,1
501000,886000,22568,NA,0
509000,886000,22569,130.991557227008,3
517000,886000,22570,37.0079419347548,3
525000,886000,22571,56.1543251021877,3
533000,886000,22572,30.3091271956148,3
541000,886000,22573,15.3438442284526,3
549000,886000,22574,NA,0
557000,886000,22575,139.580309975501,3
565000,886000,22576,201.294922860866,1
573000,886000,22577,16.6288044935185,1
581000,886000,22578,66.0834712488922,2
597000,886000,22580,41.4993631406436,1
637000,886000,22585,NA,0
653000,886000,22587,99.904835712808,2
765000,886000,22601,147.991665363276,2
773000,886000,22602,148.943632446823,1
781000,886000,22603,56.1800222292997,1
797000,886000,22605,37.6426603056567,2
805000,886000,22606,12.1586080266473,1
813000,886000,22607,42.1991070891623,1
821000,886000,22608,85.3947136263052,2
829000,886000,22609,160.597787233193,2
837000,886000,22610,37.2825400826809,1
845000,886000,22611,85.2944967248559,1
853000,886000,22612,46.3394972813035,2
861000,886000,22613,180.960466619958,2
869000,886000,22614,64.8393123790064,3
877000,886000,22615,97.6485483698024,1
885000,886000,22616,55.253299454078,1
893000,886000,22617,5.20250592284679,2
901000,886000,22618,149.903194466409,2
909000,886000,22619,73.796691187418,5
917000,886000,22620,63.0643932158316,4
925000,886000,22621,60.861624517648,5
933000,886000,22622,52.3882109905717,4
941000,886000,22623,12.4317330387534,1
949000,886000,22624,70.5571794064639,6
957000,886000,22625,151.789610887405,4
965000,886000,22626,42.8653306822207,1
973000,886000,22627,89.7393545634543,2
981000,886000,22628,58.1134422672118,3
989000,886000,22629,40.503516614432,1
93000,878000,22813,147.802402730847,1
149000,878000,22820,177.719703628317,1
237000,878000,22831,95.1053676467916,2
245000,878000,22832,137.735454630386,2
253000,878000,22833,57.6726216233189,2
261000,878000,22834,74.6762769121689,2
269000,878000,22835,46.5410244530027,1
285000,878000,22837,13.0655977837541,1
293000,878000,22838,93.3999601758074,2
301000,878000,22839,130.987120223269,5
309000,878000,22840,17.7576138862895,2
317000,878000,22841,102.947810040851,3
325000,878000,22842,242.238071830845,2
333000,878000,22843,47.6857227168242,2
341000,878000,22844,116.698250195254,3
349000,878000,22845,13.6582504282919,2
357000,878000,22846,94.5622814395149,4
365000,878000,22847,68.5191311082881,2
373000,878000,22848,47.7186845676805,3
381000,878000,22849,43.5357309023269,2
389000,878000,22850,77.7186693179991,2
397000,878000,22851,36.2841157160974,3
405000,878000,22852,29.7143199323148,5
413000,878000,22853,62.8219938208688,1
421000,878000,22854,95.480913995673,4
429000,878000,22855,10.3860314397564,1
437000,878000,22856,54.2727165068086,2
445000,878000,22857,29.9028365982223,1
453000,878000,22858,46.982350646082,2
461000,878000,22859,50.9371113244412,3
469000,878000,22860,30.2312262940294,1
477000,878000,22861,36.6371920663006,2
485000,878000,22862,33.2443546637953,3
509000,878000,22865,56.4163950609716,3
517000,878000,22866,147.451423612282,1
525000,878000,22867,90.9024237531205,6
533000,878000,22868,70.6867945270934,1
549000,878000,22870,6.54675378899052,1
557000,878000,22871,83.5822446891332,3
565000,878000,22872,NA,0
573000,878000,22873,32.1956926756095,2
581000,878000,22874,3.20567097870474,1
589000,878000,22875,2.34502914765798,1
613000,878000,22878,125.870136303244,1
621000,878000,22879,NA,0
629000,878000,22880,141.304249972062,1
637000,878000,22881,100.796137236023,3
645000,878000,22882,49.7754741162725,1
765000,878000,22897,86.7409224753719,1
773000,878000,22898,9.45104850294934,1
781000,878000,22899,71.3365105574711,2
789000,878000,22900,72.4306807010733,1
797000,878000,22901,104.642689103201,3
805000,878000,22902,18.5662769942143,3
813000,878000,22903,72.6085970713629,1
821000,878000,22904,68.6774702137896,2
829000,878000,22905,82.668089181755,2
837000,878000,22906,99.5661024611031,2
845000,878000,22907,67.2616305534134,2
853000,878000,22908,39.2373770985373,2
861000,878000,22909,69.6815925804479,2
869000,878000,22910,40.1636850867669,1
877000,878000,22911,132.096605271813,2
885000,878000,22912,59.6397071663232,1
893000,878000,22913,NA,0
901000,878000,22914,15.5313502497655,1
909000,878000,22915,79.670673997778,1
917000,878000,22916,154.381894457446,1
925000,878000,22917,99.1276507859488,1
933000,878000,22918,86.024509518801,2
941000,878000,22919,124.105573290678,3
949000,878000,22920,107.632995771203,4
957000,878000,22921,100.313761062268,4
965000,878000,22922,88.1476273932046,6
973000,878000,22923,68.0697309511685,6
981000,878000,22924,182.404974241791,2
989000,878000,22925,108.039831246369,1
53000,870000,23104,25.2997571442209,1
141000,870000,23115,259.177378359622,1
149000,870000,23116,81.2308838383593,1
165000,870000,23118,17.2499895148887,1
189000,870000,23121,NA,0
197000,870000,23122,69.6481772111052,1
245000,870000,23128,3.46866333763446,1
261000,870000,23130,NA,0
269000,870000,23131,NA,0
293000,870000,23134,78.9704491777741,1
301000,870000,23135,45.9283281407884,2
309000,870000,23136,55.1620060328481,3
317000,870000,23137,12.580908473164,2
325000,870000,23138,5.54974411093605,1
333000,870000,23139,181.974046665764,2
349000,870000,23141,39.7637448938459,3
357000,870000,23142,100.758731160175,2
365000,870000,23143,66.6909317007452,2
373000,870000,23144,36.9572717841787,3
381000,870000,23145,37.1351988628411,2
389000,870000,23146,39.8026829814868,3
397000,870000,23147,53.210959415671,3
405000,870000,23148,79.025330551973,4
413000,870000,23149,93.1715863347976,3
421000,870000,23150,22.7960006927982,1
429000,870000,23151,41.7003389713521,1
437000,870000,23152,45.1806864197817,5
445000,870000,23153,63.355165247439,1
453000,870000,23154,80.2738182738654,4
461000,870000,23155,18.5700501376433,1
469000,870000,23156,NA,0
477000,870000,23157,74.7207428530544,3
485000,870000,23158,2.33635900963117,1
493000,870000,23159,38.2634803831604,1
501000,870000,23160,80.7029987788477,2
517000,870000,23162,88.046796867926,6
525000,870000,23163,214.596999646204,1
533000,870000,23164,90.3228285096099,4
541000,870000,23165,57.7722405934821,3
549000,870000,23166,NA,0
557000,870000,23167,85.6701389600151,1
565000,870000,23168,20.3936053410423,1
605000,870000,23173,39.4022866140415,3
613000,870000,23174,64.656959172889,2
621000,870000,23175,126.327628929611,1
629000,870000,23176,31.4414815759065,2
637000,870000,23177,112.020389715284,2
653000,870000,23179,44.4044895338864,1
661000,870000,23180,NA,0
765000,870000,23193,248.234242425782,1
773000,870000,23194,44.5419002690428,1
781000,870000,23195,104.826094622029,1
789000,870000,23196,204.395391577935,2
797000,870000,23197,87.7639592791593,3
805000,870000,23198,137.717598293414,5
813000,870000,23199,130.319466928595,3
821000,870000,23200,47.4437460948665,2
829000,870000,23201,84.8652865694396,2
837000,870000,23202,64.7792462536604,1
845000,870000,23203,90.547379729175,1
853000,870000,23204,84.6081382025362,1
861000,870000,23205,31.0948938668618,2
869000,870000,23206,18.410371892905,1
877000,870000,23207,26.3469982875988,1
885000,870000,23208,103.110404305352,1
893000,870000,23209,84.11921001827,2
901000,870000,23210,25.7457668968526,3
909000,870000,23211,3.57591430243273,1
917000,870000,23212,NA,0
925000,870000,23213,81.678081990025,3
941000,870000,23215,NA,0
949000,870000,23216,58.4102418677643,1
957000,870000,23217,88.6960008053736,2
965000,870000,23218,99.8747355858273,7
973000,870000,23219,78.6169370481897,6
981000,870000,23220,54.2239561383573,6
989000,870000,23221,150.103175949861,3
53000,862000,23400,28.4402160162801,3
93000,862000,23405,300.653698406403,1
117000,862000,23408,17.9287639168022,1
133000,862000,23410,132.34560990097,1
189000,862000,23417,296.462405586722,1
205000,862000,23419,20.9066490328564,1
253000,862000,23425,NA,0
261000,862000,23426,NA,0
301000,862000,23431,227.350069517122,1
317000,862000,23433,96.4153293355877,2
325000,862000,23434,60.688399366108,3
333000,862000,23435,81.9300547519671,4
341000,862000,23436,2.41669578818174,1
349000,862000,23437,89.063184010309,1
357000,862000,23438,77.0465343644706,3
365000,862000,23439,138.691028298496,4
373000,862000,23440,NA,0
381000,862000,23441,115.791498215132,4
389000,862000,23442,57.9120842773362,3
397000,862000,23443,61.2200207143368,2
405000,862000,23444,31.3509241145748,2
413000,862000,23445,70.1621734019906,5
421000,862000,23446,95.6162300005011,3
429000,862000,23447,56.1467567657638,4
437000,862000,23448,27.4755754338023,2
445000,862000,23449,79.4159377085683,4
453000,862000,23450,144.032617445205,2
461000,862000,23451,47.2168287492225,2
469000,862000,23452,84.2930222226625,2
477000,862000,23453,15.2951441964129,2
485000,862000,23454,71.0860448275777,3
493000,862000,23455,53.6512123128038,2
501000,862000,23456,142.357911793973,2
509000,862000,23457,25.6317396015846,2
517000,862000,23458,120.764728271491,2
525000,862000,23459,NA,0
533000,862000,23460,35.7834611230209,2
541000,862000,23461,24.9236490412811,1
549000,862000,23462,51.6536182804993,1
557000,862000,23463,36.8040680464297,1
565000,862000,23464,170.908237114335,1
581000,862000,23466,125.374449045049,1
597000,862000,23468,NA,0
605000,862000,23469,145.372815462156,1
613000,862000,23470,114.935884213719,1
621000,862000,23471,159.543891543663,1
629000,862000,23472,NA,0
637000,862000,23473,201.802092253563,2
645000,862000,23474,69.4505976905958,1
653000,862000,23475,119.290440218968,2
757000,862000,23488,106.0875469216,1
765000,862000,23489,278.048505105189,2
773000,862000,23490,117.063437385679,5
781000,862000,23491,151.852165108909,3
789000,862000,23492,115.917691721179,7
797000,862000,23493,114.729684649301,3
805000,862000,23494,144.533843647369,4
813000,862000,23495,99.7677288991425,4
821000,862000,23496,109.098332396312,2
829000,862000,23497,110.697995648786,2
837000,862000,23498,71.0593232912987,1
853000,862000,23500,25.8698662368772,1
861000,862000,23501,154.52884988219,1
877000,862000,23503,32.5114532527172,1
893000,862000,23505,48.8489302201933,1
901000,862000,23506,16.2734174080923,1
909000,862000,23507,4.93643955707395,1
917000,862000,23508,NA,0
925000,862000,23509,75.3352880337824,1
933000,862000,23510,43.2213498157596,1
941000,862000,23511,9.01108754631277,1
957000,862000,23513,69.8976194204921,2
965000,862000,23514,80.0955247796186,3
973000,862000,23515,77.6082368174538,3
981000,862000,23516,47.9394939563273,1
53000,854000,23696,NA,0
125000,854000,23705,NA,0
261000,854000,23722,NA,0
277000,854000,23724,78.7120118794826,1
285000,854000,23725,200.464290282659,2
293000,854000,23726,NA,0
301000,854000,23727,82.4258887489906,1
317000,854000,23729,NA,0
325000,854000,23730,72.1751490237737,2
341000,854000,23732,80.735037332894,3
349000,854000,23733,97.7232646435844,2
357000,854000,23734,105.921285039019,1
365000,854000,23735,109.403147892911,4
373000,854000,23736,25.1564307637767,2
381000,854000,23737,73.9002264727732,3
389000,854000,23738,55.3036795900054,3
397000,854000,23739,44.1623207928973,1
405000,854000,23740,65.774234700874,3
413000,854000,23741,81.0942095369729,1
429000,854000,23743,61.5595795644455,3
437000,854000,23744,88.3149549383416,2
445000,854000,23745,81.3047844258711,3
453000,854000,23746,62.0053521182149,4
461000,854000,23747,14.4545886139077,1
469000,854000,23748,51.690871848277,3
477000,854000,23749,47.1030707264815,2
485000,854000,23750,80.8081860872986,3
493000,854000,23751,4.43648133958423,1
501000,854000,23752,112.668668142417,1
509000,854000,23753,79.8179102212201,2
517000,854000,23754,17.4828775165937,3
525000,854000,23755,92.2865266892302,1
533000,854000,23756,91.6269243355626,2
541000,854000,23757,156.842970382309,1
549000,854000,23758,36.8173560575714,1
597000,854000,23764,NA,0
621000,854000,23767,116.98393663578,2
629000,854000,23768,NA,0
637000,854000,23769,35.0447334333691,1
645000,854000,23770,131.611654553173,1
653000,854000,23771,138.485654168606,1
661000,854000,23772,34.1825653213473,1
749000,854000,23783,63.0417545325358,1
757000,854000,23784,16.7295843001724,1
765000,854000,23785,109.701879144201,4
773000,854000,23786,158.841561686596,7
781000,854000,23787,125.164863999104,3
789000,854000,23788,186.789464455519,2
797000,854000,23789,173.060076797771,5
805000,854000,23790,144.711451069672,3
813000,854000,23791,145.937005188331,4
821000,854000,23792,81.2179534833331,1
829000,854000,23793,60.1662027217877,2
837000,854000,23794,73.1330681687869,1
861000,854000,23797,39.6328676159257,1
869000,854000,23798,85.179808967674,4
877000,854000,23799,NA,0
885000,854000,23800,63.1836152640728,3
893000,854000,23801,47.8311077291399,1
901000,854000,23802,13.7882956362737,1
909000,854000,23803,NA,0
917000,854000,23804,NA,0
933000,854000,23806,NA,0
941000,854000,23807,49.9829084849193,2
965000,854000,23810,118.199058465159,2
181000,846000,24008,346.179940655124,1
221000,846000,24013,NA,0
277000,846000,24020,141.892660871293,2
285000,846000,24021,118.19949015641,2
293000,846000,24022,NA,0
317000,846000,24025,63.9510201199246,2
325000,846000,24026,11.5817271422195,1
333000,846000,24027,96.3985097315129,2
341000,846000,24028,92.9982021169781,2
349000,846000,24029,110.100880295979,4
365000,846000,24031,112.673153030846,3
381000,846000,24033,67.198172827521,2
389000,846000,24034,130.486415271128,3
397000,846000,24035,19.1728902001308,2
405000,846000,24036,64.8225316140409,4
413000,846000,24037,89.5871374300495,2
421000,846000,24038,117.595347898371,3
429000,846000,24039,136.967818921048,1
445000,846000,24041,105.476984482645,1
453000,846000,24042,42.8671849919973,2
461000,846000,24043,40.2109737591257,4
469000,846000,24044,75.0343694359767,1
477000,846000,24045,97.9397531317696,2
485000,846000,24046,86.6250620485236,3
493000,846000,24047,48.5017993620261,2
501000,846000,24048,14.8939552378445,2
509000,846000,24049,46.9968244064069,4
517000,846000,24050,46.5412217643709,2
525000,846000,24051,51.4272215042413,2
533000,846000,24052,38.6249216382603,3
549000,846000,24054,33.3310549389255,2
557000,846000,24055,NA,0
597000,846000,24060,115.274026138162,1
613000,846000,24062,NA,0
621000,846000,24063,41.4288822529998,2
637000,846000,24065,144.178159150087,1
645000,846000,24066,NA,0
749000,846000,24079,96.0288255844412,3
765000,846000,24081,81.8119042088443,2
773000,846000,24082,126.431545783208,4
781000,846000,24083,139.490518290157,4
789000,846000,24084,67.1563166590686,5
797000,846000,24085,109.99969501097,2
805000,846000,24086,103.757250971544,6
813000,846000,24087,171.668896080605,3
821000,846000,24088,69.855175881189,1
829000,846000,24089,86.6441747480836,1
845000,846000,24091,NA,0
861000,846000,24093,NA,0
869000,846000,24094,32.9793275195351,1
877000,846000,24095,51.5816761835109,3
885000,846000,24096,16.7072051942301,1
893000,846000,24097,55.5439550314088,3
901000,846000,24098,102.464964390267,1
909000,846000,24099,130.910099196437,2
917000,846000,24100,54.0469819747239,1
933000,846000,24102,142.109433698128,1
941000,846000,24103,122.368548841522,2
949000,846000,24104,29.5992629843628,1
965000,846000,24106,7.97747310638331,1
973000,846000,24107,175.977260145175,1
109000,838000,24295,141.190274274155,1
197000,838000,24306,61.3526540763641,1
253000,838000,24313,20.1515670207742,1
261000,838000,24314,122.891395471112,1
277000,838000,24316,14.7858917294402,2
293000,838000,24318,9.08259881669021,1
301000,838000,24319,138.081489973378,2
309000,838000,24320,63.1517132827915,2
317000,838000,24321,53.3565017798341,3
325000,838000,24322,102.103606117328,3
333000,838000,24323,NA,0
341000,838000,24324,55.9613312252776,1
349000,838000,24325,57.4267089387308,1
357000,838000,24326,NA,0
365000,838000,24327,73.6662582547698,4
373000,838000,24328,33.7810434857133,3
381000,838000,24329,134.097511987435,3
389000,838000,24330,83.2630765618075,3
397000,838000,24331,153.857462280949,2
405000,838000,24332,51.0948387786429,3
413000,838000,24333,148.764422138469,3
421000,838000,24334,43.3529270976453,3
429000,838000,24335,5.83710911303466,1
437000,838000,24336,145.632501297054,3
445000,838000,24337,26.6931069379592,3
453000,838000,24338,68.6369094572994,1
461000,838000,24339,NA,0
469000,838000,24340,49.5137415486527,4
477000,838000,24341,71.1177997606154,2
485000,838000,24342,142.394118299133,1
493000,838000,24343,118.625331427325,3
501000,838000,24344,128.314438500802,2
509000,838000,24345,93.8110379801912,3
517000,838000,24346,25.8701478260181,2
525000,838000,24347,9.87169595761941,1
533000,838000,24348,5.480416813535,1
541000,838000,24349,81.5468171860519,2
557000,838000,24351,7.16802282364824,1
565000,838000,24352,66.7715237894785,2
597000,838000,24356,70.6663658703343,1
613000,838000,24358,64.9579360155483,2
621000,838000,24359,106.179749865817,1
629000,838000,24360,7.62270165029114,1
637000,838000,24361,87.6633328048539,3
645000,838000,24362,15.0939279106113,1
741000,838000,24374,37.3629189569315,1
749000,838000,24375,122.9163511944,3
757000,838000,24376,130.793513534737,2
773000,838000,24378,240.111658968374,1
781000,838000,24379,133.962551507268,2
789000,838000,24380,146.422987212739,6
797000,838000,24381,73.4172143043982,1
805000,838000,24382,153.591828446137,1
813000,838000,24383,101.790141694496,2
821000,838000,24384,104.156594084328,2
829000,838000,24385,49.7491989148316,2
837000,838000,24386,61.0481468252789,2
853000,838000,24388,47.1282009285418,1
861000,838000,24389,85.6484717985341,3
869000,838000,24390,NA,0
877000,838000,24391,31.4963580603411,2
893000,838000,24393,23.7286380851392,1
909000,838000,24395,27.0799883480638,2
917000,838000,24396,66.918309013549,2
925000,838000,24397,12.2135102670395,1
933000,838000,24398,38.4517303141311,2
941000,838000,24399,100.074847887892,1
949000,838000,24400,62.6562485923923,2
973000,838000,24403,129.396075993076,2
221000,830000,24605,NA,0
277000,830000,24612,122.80309118667,1
285000,830000,24613,43.6334611364589,2
293000,830000,24614,13.2456372712749,1
301000,830000,24615,27.2401934232681,1
309000,830000,24616,114.795256737909,1
317000,830000,24617,69.2655333020789,2
325000,830000,24618,101.12052892245,2
333000,830000,24619,170.931143215849,1
341000,830000,24620,93.820971840949,4
349000,830000,24621,125.855091346613,2
357000,830000,24622,161.516835652204,1
365000,830000,24623,87.6879360523123,3
373000,830000,24624,44.6413914639078,1
381000,830000,24625,69.9361508045376,2
389000,830000,24626,64.8910094018121,2
397000,830000,24627,75.4873129907843,4
405000,830000,24628,57.3649715464864,2
413000,830000,24629,NA,0
429000,830000,24631,87.5071428455557,3
437000,830000,24632,76.4257296741443,2
445000,830000,24633,88.5367223171799,1
453000,830000,24634,36.9571259942593,2
461000,830000,24635,69.449387056765,2
469000,830000,24636,71.2032778818492,4
477000,830000,24637,6.16326837058702,1
485000,830000,24638,41.92429041916,3
493000,830000,24639,NA,0
501000,830000,24640,67.2137412619171,3
509000,830000,24641,54.3008471764771,4
517000,830000,24642,152.294949810142,1
525000,830000,24643,NA,0
533000,830000,24644,91.1425600997812,2
541000,830000,24645,16.6250164546101,1
549000,830000,24646,48.5471814758534,1
557000,830000,24647,4.8532324586348,1
605000,830000,24653,53.8485091061521,1
613000,830000,24654,64.690284536743,2
621000,830000,24655,68.6615873210768,4
629000,830000,24656,17.2592790871652,1
637000,830000,24657,29.703457753293,1
645000,830000,24658,159.494746271998,1
749000,830000,24671,72.1762588773081,1
757000,830000,24672,NA,0
765000,830000,24673,NA,0
773000,830000,24674,84.4736912131508,2
781000,830000,24675,68.5573522116789,5
789000,830000,24676,99.4568031920067,4
797000,830000,24677,225.489390298554,1
805000,830000,24678,26.7462824445753,2
813000,830000,24679,NA,0
821000,830000,24680,22.2816113909133,1
829000,830000,24681,45.409842676776,1
837000,830000,24682,166.627865631152,2
845000,830000,24683,120.276821963789,1
853000,830000,24684,80.7088163886909,1
861000,830000,24685,7.53991904529652,1
869000,830000,24686,133.007391411,2
877000,830000,24687,48.5392617584856,1
885000,830000,24688,14.3899836133107,1
893000,830000,24689,66.4704040885615,2
901000,830000,24690,64.4016953760451,2
909000,830000,24691,112.789076850857,1
917000,830000,24692,101.465328491977,2
925000,830000,24693,47.6475577713982,1
933000,830000,24694,16.9451742024753,1
941000,830000,24695,106.336685657165,1
949000,830000,24696,32.1414158480047,1
957000,830000,24697,42.8785283157251,2
965000,830000,24698,10.3932522379865,1
1029000,830000,24706,NA,0
269000,822000,24907,116.945598089431,1
277000,822000,24908,280.273253330562,2
293000,822000,24910,40.5088491163293,1
301000,822000,24911,133.878529775207,1
309000,822000,24912,36.044352681587,1
317000,822000,24913,52.5997653832646,1
325000,822000,24914,118.962171611856,1
341000,822000,24916,NA,0
349000,822000,24917,135.592088358765,2
357000,822000,24918,76.9456324256301,2
