"","PalEON","cell","total","x","y","biomass_avg","count"
"171","Ash",4168,4,117000,1382000,NA,0
"172","Ash",4169,1,125000,1382000,NA,0
"173","Ash",4170,5,133000,1382000,NA,0
"174","Ash",4171,4,141000,1382000,NA,0
"175","Ash",4172,4,149000,1382000,NA,0
"176","Ash",4173,5,157000,1382000,9.56178052695133,2
"177","Ash",4174,4,165000,1382000,NA,0
"178","Ash",4175,3,173000,1382000,7.22505384941774,1
"179","Ash",4176,4,181000,1382000,4.75488754778529,1
"180","Ash",4177,4,189000,1382000,11.6630006920415,1
"181","Ash",4178,6,197000,1382000,NA,0
"182","Ash",4179,3,205000,1382000,NA,0
"183","Ash",4180,2,213000,1382000,NA,0
"184","Ash",4181,3,221000,1382000,NA,0
"185","Ash",4182,1,229000,1382000,NA,0
"186","Ash",4184,2,245000,1382000,NA,0
"187","Ash",4185,2,253000,1382000,NA,0
"188","Ash",4186,1,261000,1382000,NA,0
"189","Ash",4188,2,277000,1382000,NA,0
"190","Ash",4189,1,285000,1382000,NA,0
"191","Ash",4447,1,-19000,1374000,24.5915646281156,1
"192","Ash",4450,1,5000,1374000,NA,0
"193","Ash",4452,1,21000,1374000,NA,0
"194","Ash",4453,1,29000,1374000,NA,0
"195","Ash",4454,1,37000,1374000,NA,0
"196","Ash",4456,2,53000,1374000,NA,0
"197","Ash",4458,1,69000,1374000,NA,0
"198","Ash",4460,4,85000,1374000,4.62223876849096,1
"199","Ash",4461,1,93000,1374000,NA,0
"200","Ash",4462,3,101000,1374000,NA,0
"201","Ash",4463,2,109000,1374000,NA,0
"202","Ash",4464,4,117000,1374000,10.3587219183555,1
"203","Ash",4465,2,125000,1374000,NA,0
"204","Ash",4466,2,133000,1374000,NA,0
"205","Ash",4467,3,141000,1374000,NA,0
"206","Ash",4468,6,149000,1374000,65.0007936258088,1
"207","Ash",4469,3,157000,1374000,NA,0
"208","Ash",4470,2,165000,1374000,NA,0
"209","Ash",4471,2,173000,1374000,NA,0
"210","Ash",4472,2,181000,1374000,NA,0
"211","Ash",4473,2,189000,1374000,NA,0
"212","Ash",4474,5,197000,1374000,28.2685558091155,2
"213","Ash",4475,6,205000,1374000,22.1488079757215,2
"214","Ash",4476,4,213000,1374000,54.2149100808676,1
"215","Ash",4477,5,221000,1374000,5.20010193727427,1
"216","Ash",4478,4,229000,1374000,NA,0
"217","Ash",4479,3,237000,1374000,130.436579299272,1
"218","Ash",4480,3,245000,1374000,NA,0
"219","Ash",4481,3,253000,1374000,NA,0
"220","Ash",4482,5,261000,1374000,24.5956553489129,1
"221","Ash",4483,6,269000,1374000,NA,0
"222","Ash",4484,2,277000,1374000,NA,0
"223","Ash",4485,5,285000,1374000,NA,0
"224","Ash",4487,1,301000,1374000,NA,0
"225","Ash",4749,1,29000,1366000,NA,0
"226","Ash",4756,1,85000,1366000,NA,0
"227","Ash",4757,3,93000,1366000,NA,0
"228","Ash",4758,2,101000,1366000,NA,0
"229","Ash",4759,2,109000,1366000,NA,0
"230","Ash",4760,3,117000,1366000,NA,0
"231","Ash",4761,3,125000,1366000,NA,0
"232","Ash",4764,2,149000,1366000,NA,0
"233","Ash",4765,2,157000,1366000,NA,0
"234","Ash",4766,3,165000,1366000,NA,0
"235","Ash",4767,1,173000,1366000,NA,0
"236","Ash",4768,3,181000,1366000,NA,0
"237","Ash",4769,5,189000,1366000,NA,0
"238","Ash",4770,3,197000,1366000,NA,0
"239","Ash",4771,7,205000,1366000,2.41669578818174,1
"240","Ash",4772,3,213000,1366000,69.8355820956096,1
"241","Ash",4773,6,221000,1366000,16.0173915512528,2
"242","Ash",4774,3,229000,1366000,NA,0
"243","Ash",4775,3,237000,1366000,16.9223656760825,1
"244","Ash",4776,4,245000,1366000,13.0486030125672,1
"245","Ash",4777,5,253000,1366000,3.46866333763446,1
"246","Ash",4778,4,261000,1366000,NA,0
"247","Ash",4779,5,269000,1366000,17.8301438975943,2
"248","Ash",4780,2,277000,1366000,69.3339683972673,1
"249","Ash",4781,4,285000,1366000,NA,0
"250","Ash",4782,4,293000,1366000,NA,0
"251","Ash",4783,2,301000,1366000,NA,0
"252","Ash",4784,1,309000,1366000,NA,0
"253","Ash",5038,1,-27000,1358000,NA,0
"254","Ash",5045,2,29000,1358000,NA,0
"255","Ash",5046,1,37000,1358000,NA,0
"256","Ash",5051,1,77000,1358000,NA,0
"257","Ash",5052,1,85000,1358000,NA,0
"258","Ash",5053,2,93000,1358000,NA,0
"259","Ash",5054,4,101000,1358000,24.4124127894114,1
"260","Ash",5055,4,109000,1358000,9.93158728020609,1
"261","Ash",5056,5,117000,1358000,118.662211368309,1
"262","Ash",5057,5,125000,1358000,NA,0
"263","Ash",5058,5,133000,1358000,NA,0
"264","Ash",5059,2,141000,1358000,NA,0
"265","Ash",5060,3,149000,1358000,NA,0
"266","Ash",5061,1,157000,1358000,NA,0
"267","Ash",5062,3,165000,1358000,NA,0
"268","Ash",5063,3,173000,1358000,NA,0
"269","Ash",5064,5,181000,1358000,NA,0
"270","Ash",5065,5,189000,1358000,8.44318310065097,1
