"STATECD","CN","x","y","cell"
27,242382071010661,205000,934000,20755
27,221345830010661,221000,934000,20757
27,242380773010661,221000,934000,20757
27,242380703010661,229000,934000,20758
27,221346760010661,245000,934000,20760
27,108305171010661,253000,934000,20761
27,221342914010661,253000,934000,20761
27,169105459010661,253000,934000,20761
55,169115165010661,261000,934000,20762
27,242380646010661,261000,934000,20762
55,169117553010661,269000,934000,20763
55,169115801010661,277000,934000,20764
55,107112801010661,277000,934000,20764
55,14531297020004,285000,934000,20765
55,14531510020004,285000,934000,20765
55,107113815010661,293000,934000,20766
55,245793055010661,301000,934000,20767
55,107109501010661,301000,934000,20767
55,14531539020004,309000,934000,20768
55,169115071010661,309000,934000,20768
55,220871501010661,309000,934000,20768
55,245791228010661,309000,934000,20768
55,107112618010661,309000,934000,20768
55,14533205020004,309000,934000,20768
55,107113530010661,317000,934000,20769
55,220870869010661,317000,934000,20769
55,245793293010661,325000,934000,20770
55,245790900010661,325000,934000,20770
55,107110143010661,333000,934000,20771
55,220874623010661,341000,934000,20772
55,169114929010661,349000,934000,20773
55,14533605020004,349000,934000,20773
55,14533082020004,365000,934000,20775
55,169117239010661,365000,934000,20775
55,220874543010661,373000,934000,20776
55,107108679010661,373000,934000,20776
55,107109963010661,381000,934000,20777
55,169118219010661,381000,934000,20777
55,245793205010661,381000,934000,20777
55,169115815010661,389000,934000,20778
55,220874473010661,389000,934000,20778
55,14531752020004,389000,934000,20778
55,245791354010661,389000,934000,20778
55,14533393020004,389000,934000,20778
55,220874469010661,397000,934000,20779
55,107109960010661,397000,934000,20779
55,245791081010661,397000,934000,20779
55,245793204010661,397000,934000,20779
55,169117699010661,397000,934000,20779
55,14533038020004,405000,934000,20780
55,107112156010661,405000,934000,20780
55,169114719010661,405000,934000,20780
55,220874361010661,413000,934000,20781
55,245792686010661,413000,934000,20781
55,169114585010661,421000,934000,20782
55,14533000020004,421000,934000,20782
55,245791400010661,421000,934000,20782
55,220874357010661,429000,934000,20783
55,245792149010661,437000,934000,20784
55,107111871010661,437000,934000,20784
55,169116939010661,437000,934000,20784
55,169116805010661,445000,934000,20785
55,14532402020004,445000,934000,20785
55,245792186010661,453000,934000,20786
55,14531706020004,453000,934000,20786
55,245791550010661,453000,934000,20786
55,220872159010661,461000,934000,20787
55,245793195010661,461000,934000,20787
55,245791548010661,461000,934000,20787
55,169114357010661,461000,934000,20787
55,107109930010661,469000,934000,20788
55,14532426020004,477000,934000,20789
55,245791546010661,477000,934000,20789
55,220873553010661,485000,934000,20790
55,14532521020004,485000,934000,20790
55,169114223010661,485000,934000,20790
55,14531936020004,485000,934000,20790
55,220872293010661,493000,934000,20791
55,107111430010661,493000,934000,20791
55,245791618010661,493000,934000,20791
55,14531935020004,493000,934000,20791
55,107109918010661,501000,934000,20792
55,169114219010661,501000,934000,20792
55,14532519020004,501000,934000,20792
55,220872291010661,501000,934000,20792
55,14531273020004,509000,934000,20793
55,245793254010661,509000,934000,20793
55,245791617010661,509000,934000,20793
55,169116657010661,509000,934000,20793
55,220875181010661,509000,934000,20793
55,107111427010661,509000,934000,20793
55,107113134010661,517000,934000,20794
55,220872429010661,517000,934000,20794
55,14532595020004,517000,934000,20794
55,169114085010661,517000,934000,20794
55,220873667010661,525000,934000,20795
55,107111211010661,525000,934000,20795
55,169114081010661,525000,934000,20795
55,14532048020004,525000,934000,20795
55,220872423010661,533000,934000,20796
55,107111202010661,533000,934000,20796
55,169116451010661,533000,934000,20796
55,14532209020004,533000,934000,20796
55,245791723010661,533000,934000,20796
55,107107413010661,541000,934000,20797
55,14532722020004,541000,934000,20797
55,245792376010661,541000,934000,20797
55,169113953010661,541000,934000,20797
55,220873773010661,549000,934000,20798
55,107107410010661,549000,934000,20798
55,245791722010661,549000,934000,20798
55,14532093020004,549000,934000,20798
55,107107398010661,557000,934000,20799
55,107110890010661,557000,934000,20799
55,14533283020004,557000,934000,20799
55,169115279010661,557000,934000,20799
55,220875357010661,565000,934000,20800
55,169116313010661,565000,934000,20800
55,14532602020004,573000,934000,20801
55,245792434010661,573000,934000,20801
55,169113859010661,573000,934000,20801
55,107110884010661,573000,934000,20801
55,107107197010661,573000,934000,20801
55,245792454010661,581000,934000,20802
55,220874019010661,581000,934000,20802
55,14532248020004,581000,934000,20802
55,107107191010661,581000,934000,20802
55,14533308020004,581000,934000,20802
55,245791869010661,589000,934000,20803
55,220872781010661,589000,934000,20803
55,107110707010661,589000,934000,20803
55,14532632020004,597000,934000,20804
55,14532245020004,597000,934000,20804
55,107110527010661,597000,934000,20804
55,245793071010661,597000,934000,20804
55,220872833010661,605000,934000,20805
55,169115243010661,613000,934000,20806
55,169116037010661,621000,934000,20807
55,220872829010661,621000,934000,20807
55,169116031010661,621000,934000,20807
55,220874107010661,621000,934000,20807
55,14531956020004,621000,934000,20807
55,245791936010661,621000,934000,20807
55,14533316020004,629000,934000,20808
55,107106897010661,629000,934000,20808
55,169115597010661,629000,934000,20808
55,14532277020004,637000,934000,20809
55,220874195010661,637000,934000,20809
55,169113419010661,677000,934000,20814
55,245790947010661,677000,934000,20814
55,14531993020004,677000,934000,20814
55,107106606010661,685000,934000,20815
55,245792032010661,685000,934000,20815
26,107862002010661,797000,934000,20829
26,247006626010661,805000,934000,20830
26,107861999010661,805000,934000,20830
26,221275273010661,821000,934000,20832
26,168978405010661,853000,934000,20836
26,221275579010661,853000,934000,20836
26,247006847010661,853000,934000,20836
26,15722360020004,861000,934000,20837
26,168978225010661,869000,934000,20838
26,221275575010661,869000,934000,20838
26,107861471010661,877000,934000,20839
26,15721884020004,877000,934000,20839
26,221275571010661,885000,934000,20840
26,107861198010661,893000,934000,20841
26,15722664020004,893000,934000,20841
26,247006919010661,901000,934000,20842
26,247007001010661,909000,934000,20843
26,221274553010661,909000,934000,20843
26,168978027010661,909000,934000,20843
26,15722649020004,917000,934000,20844
26,15722650020004,917000,934000,20844
26,107863268010661,917000,934000,20844
26,247007423010661,925000,934000,20845
26,168977849010661,925000,934000,20845
26,107860937010661,933000,934000,20846
26,168977845010661,933000,934000,20846
26,247007052010661,941000,934000,20847
26,221275975010661,949000,934000,20848
26,107860676010661,949000,934000,20848
26,247007081010661,957000,934000,20849
26,221276167010661,965000,934000,20850
26,15722803020004,973000,934000,20851
26,247007201010661,981000,934000,20852
26,168979421010661,981000,934000,20852
36,15806929020004,1613000,934000,20931
36,168990196010661,1621000,934000,20932
36,145022701010661,1621000,934000,20932
36,222441583010661,1637000,934000,20934
36,247062425010661,1637000,934000,20934
36,15806919020004,1645000,934000,20935
36,145022557010661,1645000,934000,20935
36,247062506010661,1653000,934000,20936
36,168990010010661,1653000,934000,20936
36,222441649010661,1653000,934000,20936
36,145022467010661,1661000,934000,20937
36,222441765010661,1661000,934000,20937
36,168990006010661,1661000,934000,20937
36,145022339010661,1669000,934000,20938
36,247062096010661,1669000,934000,20938
36,247062578010661,1677000,934000,20939
36,222441761010661,1677000,934000,20939
36,168989891010661,1677000,934000,20939
36,15806773020004,1685000,934000,20940
36,145022331010661,1685000,934000,20940
36,168989749010661,1693000,934000,20941
36,247062605010661,1693000,934000,20941
36,145022231010661,1701000,934000,20942
36,15806552020004,1701000,934000,20942
36,15806549020004,1709000,934000,20943
36,145022225010661,1709000,934000,20943
36,168989745010661,1709000,934000,20943
36,247062604010661,1709000,934000,20943
36,168989741010661,1717000,934000,20944
36,222441975010661,1717000,934000,20944
36,145022089010661,1725000,934000,20945
36,247062704010661,1725000,934000,20945
36,15807101020004,1725000,934000,20945
36,222442011010661,1733000,934000,20946
36,168989615010661,1733000,934000,20946
36,145022085010661,1741000,934000,20947
36,247062702010661,1741000,934000,20947
36,15807098020004,1741000,934000,20947
36,168989611010661,1749000,934000,20948
36,222442189010661,1749000,934000,20948
36,145023209010661,1757000,934000,20949
36,15807076020004,1765000,934000,20950
36,247062750010661,1765000,934000,20950
36,222442185010661,1765000,934000,20950
36,168989395010661,1773000,934000,20951
36,168989391010661,1773000,934000,20951
50,169112221010661,1797000,934000,20954
50,16365419020004,1805000,934000,20955
50,16365415020004,1813000,934000,20956
50,222468830010661,1821000,934000,20957
50,144988505010661,1821000,934000,20957
50,16365522020004,1829000,934000,20958
50,169112277010661,1829000,934000,20958
50,16365519020004,1837000,934000,20959
50,247064667010661,1845000,934000,20960
50,169112143010661,1845000,934000,20960
50,222468882010661,1853000,934000,20961
50,16365483020004,1853000,934000,20961
50,144988423010661,1861000,934000,20962
50,247064704010661,1869000,934000,20963
50,169112001010661,1877000,934000,20964
50,144988415010661,1877000,934000,20964
50,16365462020004,1885000,934000,20965
50,247064742010661,1885000,934000,20965
50,169111991010661,1893000,934000,20966
50,222468726010661,1893000,934000,20966
50,16365459020004,1901000,934000,20967
50,144986741010661,1901000,934000,20967
50,247064740010661,1901000,934000,20967
33,144979731010661,1909000,934000,20968
33,168987655010661,1917000,934000,20969
33,222473972010661,1917000,934000,20969
33,15802521020004,1925000,934000,20970
33,247061265010661,1925000,934000,20970
33,222473968010661,1933000,934000,20971
33,222474256010661,1933000,934000,20971
33,144978329010661,1933000,934000,20971
33,247061262010661,1941000,934000,20972
33,15802500020004,1941000,934000,20972
33,247061385010661,1941000,934000,20972
33,168987485010661,1941000,934000,20972
33,222474202010661,1941000,934000,20972
33,247061179010661,1949000,934000,20973
33,15802570020004,1949000,934000,20973
33,247061398010661,1949000,934000,20973
33,222473964010661,1949000,934000,20973
33,222474234010661,1949000,934000,20973
33,222474014010661,1957000,934000,20974
33,15802399020004,1957000,934000,20974
33,144978241010661,1957000,934000,20974
33,168987731010661,1957000,934000,20974
33,15802596020004,1957000,934000,20974
33,222474212010661,1957000,934000,20974
33,247061412010661,1957000,934000,20974
33,247061280010661,1965000,934000,20975
33,15802396020004,1965000,934000,20975
33,222474010010661,1965000,934000,20975
33,247061368010661,1965000,934000,20975
33,222474230010661,1965000,934000,20975
33,15802567020004,1965000,934000,20975
33,247061410010661,1965000,934000,20975
23,247056895010661,1973000,934000,20976
23,145024565010661,1973000,934000,20976
33,15802594020004,1973000,934000,20976
23,222518881010661,1973000,934000,20976
33,222474208010661,1973000,934000,20976
23,15666903020004,1973000,934000,20976
23,247056898010661,1981000,934000,20977
23,15666901020004,1981000,934000,20977
23,222517835010661,1981000,934000,20977
23,15666215020004,1981000,934000,20977
23,168928929010661,1981000,934000,20977
23,247056191010661,1981000,934000,20977
23,145024409010661,1989000,934000,20978
23,168928931010661,1989000,934000,20978
23,15666905020004,1989000,934000,20978
23,222517901010661,1997000,934000,20979
23,247056410010661,1997000,934000,20979
23,145024405010661,1997000,934000,20979
23,15666214020004,1997000,934000,20979
23,168928813010661,2005000,934000,20980
23,222518005010661,2005000,934000,20980
23,247056496010661,2013000,934000,20981
23,168928815010661,2013000,934000,20981
23,247056181010661,2013000,934000,20981
23,15666546020004,2013000,934000,20981
23,247056494010661,2021000,934000,20982
23,168928809010661,2021000,934000,20982
23,145024119010661,2029000,934000,20983
23,15666694020004,2029000,934000,20983
23,247056553010661,2037000,934000,20984
23,222518143010661,2037000,934000,20984
23,168929267010661,2037000,934000,20984
23,15666272020004,2037000,934000,20984
23,145024115010661,2045000,934000,20985
23,168928639010661,2045000,934000,20985
23,222518397010661,2053000,934000,20986
23,247056550010661,2053000,934000,20986
23,15666644020004,2053000,934000,20986
23,15666643020004,2061000,934000,20987
23,222518389010661,2061000,934000,20987
23,168928489010661,2061000,934000,20987
23,168928337010661,2077000,934000,20989
23,145023833010661,2077000,934000,20989
23,222518497010661,2077000,934000,20989
23,145023831010661,2085000,934000,20990
23,222518495010661,2093000,934000,20991
23,247056689010661,2093000,934000,20991
23,145023827010661,2101000,934000,20992
23,168928217010661,2101000,934000,20992
23,247056193010661,2109000,934000,20993
23,222518575010661,2109000,934000,20993
23,15666329020004,2109000,934000,20993
23,168928215010661,2117000,934000,20994
23,145023727010661,2117000,934000,20994
23,222517489010661,2117000,934000,20994
23,145023723010661,2133000,934000,20996
23,168928175010661,2149000,934000,20998
23,168928099010661,2165000,934000,21000
27,169102820010661,101000,926000,21038
27,108300208010661,109000,926000,21039
27,108305417010661,149000,926000,21044
27,169102200010661,189000,926000,21049
27,242380864010661,197000,926000,21050
27,221346918010661,213000,926000,21052
27,242380220010661,221000,926000,21053
27,15740713020004,221000,926000,21053
27,108300826010661,229000,926000,21054
27,169105645010661,229000,926000,21054
27,108295429010661,245000,926000,21056
27,108299650010661,253000,926000,21057
27,169101736010661,261000,926000,21058
27,108300637010661,261000,926000,21058
27,15740698020004,261000,926000,21058
27,108299635010661,269000,926000,21059
27,169105361010661,269000,926000,21059
27,108300541010661,277000,926000,21060
55,245792924010661,285000,926000,21061
27,221346608010661,285000,926000,21061
55,220874799010661,285000,926000,21061
55,107109093010661,285000,926000,21061
55,245792088010661,293000,926000,21062
55,220874731010661,293000,926000,21062
55,107109087010661,301000,926000,21063
55,14531541020004,301000,926000,21063
55,220873227010661,301000,926000,21063
55,245792922010661,301000,926000,21063
55,220874729010661,309000,926000,21064
55,107109984010661,309000,926000,21064
55,245793211010661,309000,926000,21064
55,107112615010661,317000,926000,21065
55,14533133020004,317000,926000,21065
55,169117341010661,333000,926000,21067
55,169114931010661,341000,926000,21068
55,107112471010661,349000,926000,21069
55,169118039010661,349000,926000,21069
55,107108694010661,357000,926000,21070
55,14533109020004,357000,926000,21070
55,220875303010661,357000,926000,21070
55,107113506010661,365000,926000,21071
55,169114823010661,373000,926000,21072
55,220874477010661,381000,926000,21073
55,14531754020004,381000,926000,21073
55,245792748010661,381000,926000,21073
55,245791355010661,389000,926000,21074
55,169115461010661,389000,926000,21074
55,169117155010661,389000,926000,21074
55,169117153010661,389000,926000,21074
55,220875213010661,397000,926000,21075
55,107108355010661,397000,926000,21075
55,169114593010661,397000,926000,21075
55,14531425020004,397000,926000,21075
55,14533004020004,397000,926000,21075
55,169118021010661,405000,926000,21076
55,245790907010661,405000,926000,21076
55,220871787010661,405000,926000,21076
55,220871233010661,413000,926000,21077
55,169115659010661,413000,926000,21077
55,14533492020004,413000,926000,21077
55,14531899020004,413000,926000,21077
55,107108349010661,413000,926000,21077
55,220870965010661,421000,926000,21078
55,14532391020004,429000,926000,21079
55,169114475010661,429000,926000,21079
55,245791480010661,445000,926000,21081
55,169114473010661,445000,926000,21081
55,220873333010661,453000,926000,21082
55,220873459010661,461000,926000,21083
55,220872161010661,461000,926000,21083
55,169116803010661,461000,926000,21083
55,14533419020004,461000,926000,21083
55,169115437010661,461000,926000,21083
55,245791549010661,461000,926000,21083
55,14532428020004,469000,926000,21084
55,14531705020004,469000,926000,21084
55,220873455010661,477000,926000,21085
55,220872155010661,477000,926000,21085
55,169116799010661,477000,926000,21085
55,169115311010661,485000,926000,21086
55,14533366020004,485000,926000,21086
55,107109408010661,485000,926000,21086
55,245791620010661,485000,926000,21086
55,107111433010661,485000,926000,21086
55,14532520020004,493000,926000,21087
55,220872295010661,493000,926000,21087
55,107110011010661,493000,926000,21087
55,169114221010661,501000,926000,21088
55,245791098010661,501000,926000,21088
55,220871117010661,501000,926000,21088
55,107113161010661,501000,926000,21088
55,107107824010661,501000,926000,21088
55,220873673010661,509000,926000,21089
55,107107629010661,509000,926000,21089
55,245793255010661,509000,926000,21089
55,245792313010661,509000,926000,21089
55,14532051020004,509000,926000,21089
55,107111214010661,517000,926000,21090
55,14531274020004,517000,926000,21090
55,220872431010661,517000,926000,21090
55,169116559010661,517000,926000,21090
55,169113963010661,525000,926000,21091
55,14532727020004,525000,926000,21091
55,245793140010661,525000,926000,21091
55,107111205010661,525000,926000,21091
55,245792310010661,525000,926000,21091
55,14532322020004,533000,926000,21092
55,220872425010661,533000,926000,21092
55,220873785010661,533000,926000,21092
55,107111061010661,541000,926000,21093
55,245793247010661,541000,926000,21093
55,169113955010661,541000,926000,21093
55,169116447010661,549000,926000,21094
55,220875167010661,549000,926000,21094
55,107107212010661,549000,926000,21094
55,14532603020004,549000,926000,21094
55,169116321010661,557000,926000,21095
55,14532153020004,565000,926000,21096
55,220872649010661,573000,926000,21097
55,220873895010661,573000,926000,21097
55,169116183010661,581000,926000,21098
55,245792491010661,581000,926000,21098
55,14532247020004,589000,926000,21099
55,14533410020004,597000,926000,21100
55,245791051010661,605000,926000,21101
55,245792548010661,605000,926000,21101
55,220872831010661,613000,926000,21102
55,107110524010661,613000,926000,21102
55,245791898010661,621000,926000,21103
55,14532858020004,621000,926000,21103
55,107106903010661,621000,926000,21103
55,245792546010661,621000,926000,21103
55,169113627010661,621000,926000,21103
55,169116033010661,629000,926000,21104
55,220872917010661,629000,926000,21104
55,107110518010661,629000,926000,21104
55,245791937010661,629000,926000,21104
55,245792003010661,661000,926000,21108
55,14532907020004,661000,926000,21108
55,245792636010661,669000,926000,21109
55,220870937010661,669000,926000,21109
55,107113413010661,669000,926000,21109
55,245792001010661,677000,926000,21110
55,14532301020004,677000,926000,21110
26,247006629010661,781000,926000,21123
26,15722495020004,781000,926000,21123
26,221275113010661,781000,926000,21123
26,15723074020004,789000,926000,21124
26,15722456020004,797000,926000,21125
26,168978615010661,797000,926000,21125
26,247006627010661,797000,926000,21125
26,221275169010661,797000,926000,21125
26,15721940020004,829000,926000,21129
26,221275387010661,837000,926000,21130
26,107861705010661,845000,926000,21131
26,15722518020004,845000,926000,21131
26,168978407010661,853000,926000,21132
26,168978227010661,861000,926000,21133
26,247006846010661,869000,926000,21134
26,107863295010661,877000,926000,21135
26,247006844010661,885000,926000,21136
26,107861201010661,885000,926000,21136
26,221275763010661,893000,926000,21137
26,221274555010661,893000,926000,21137
26,247006921010661,901000,926000,21138
26,107861192010661,901000,926000,21138
26,168979447010661,909000,926000,21139
26,247007004010661,909000,926000,21139
26,168977853010661,917000,926000,21140
26,107860946010661,917000,926000,21140
26,247007002010661,925000,926000,21141
26,15722647020004,925000,926000,21141
26,168979355010661,925000,926000,21141
26,168977847010661,933000,926000,21142
26,107862923010661,933000,926000,21142
26,221275981010661,933000,926000,21142
26,247007054010661,941000,926000,21143
26,107860679010661,941000,926000,21143
26,15722779020004,941000,926000,21143
26,247007146010661,949000,926000,21144
26,107860535010661,957000,926000,21145
26,15722804020004,973000,926000,21147
26,15721938020004,981000,926000,21148
26,221276289010661,981000,926000,21148
26,107863214010661,981000,926000,21148
36,247062373010661,1605000,926000,21226
36,15806927020004,1613000,926000,21227
36,168990198010661,1621000,926000,21228
36,247062473010661,1637000,926000,21230
36,15806869020004,1637000,926000,21230
36,145022469010661,1645000,926000,21231
36,168990014010661,1645000,926000,21231
36,222441651010661,1645000,926000,21231
36,247062471010661,1653000,926000,21232
36,15806868020004,1653000,926000,21232
36,145023257010661,1653000,926000,21232
36,168990008010661,1661000,926000,21233
36,247062507010661,1661000,926000,21233
36,222441695010661,1661000,926000,21233
36,145022341010661,1669000,926000,21234
36,15806953020004,1669000,926000,21234
36,222441763010661,1677000,926000,21235
36,247062581010661,1677000,926000,21235
36,145022335010661,1685000,926000,21236
36,168989889010661,1693000,926000,21237
36,247062579010661,1693000,926000,21237
36,222441837010661,1693000,926000,21237
36,222441909010661,1701000,926000,21238
36,145022233010661,1701000,926000,21238
36,168989747010661,1701000,926000,21238
36,15806550020004,1709000,926000,21239
36,145022227010661,1709000,926000,21239
36,247062606010661,1709000,926000,21239
36,222441977010661,1717000,926000,21240
36,168989743010661,1717000,926000,21240
36,15806806020004,1725000,926000,21241
36,247062666010661,1725000,926000,21241
36,145023227010661,1725000,926000,21241
36,222442013010661,1733000,926000,21242
36,168989619010661,1733000,926000,21242
36,222442015010661,1733000,926000,21242
36,145021953010661,1741000,926000,21243
36,15807099020004,1741000,926000,21243
36,168989613010661,1749000,926000,21244
36,15807077020004,1749000,926000,21244
36,247062755010661,1749000,926000,21244
36,222442193010661,1749000,926000,21244
36,222442187010661,1757000,926000,21245
36,168989527010661,1757000,926000,21245
36,145021851010661,1765000,926000,21246
36,15806245020004,1765000,926000,21246
36,168989397010661,1773000,926000,21247
36,222442267010661,1773000,926000,21247
36,15806574020004,1781000,926000,21248
36,247062802010661,1781000,926000,21248
50,169112219010661,1805000,926000,21251
50,169112215010661,1813000,926000,21252
50,247064646010661,1813000,926000,21252
50,169112213010661,1821000,926000,21253
50,222468686010661,1821000,926000,21253
50,247064671010661,1821000,926000,21253
50,16365422020004,1821000,926000,21253
50,247064674010661,1821000,926000,21253
50,144988503010661,1829000,926000,21254
50,16365520020004,1837000,926000,21255
50,247064669010661,1837000,926000,21255
50,222468710010661,1837000,926000,21255
50,144988499010661,1845000,926000,21256
50,222468886010661,1845000,926000,21256
50,16365485020004,1853000,926000,21257
50,222468698010661,1861000,926000,21258
50,169112089010661,1861000,926000,21258
50,144988425010661,1861000,926000,21258
50,247064705010661,1869000,926000,21259
50,16365466020004,1869000,926000,21259
50,144988417010661,1869000,926000,21259
50,222468966010661,1877000,926000,21260
50,247064744010661,1885000,926000,21261
50,16365463020004,1885000,926000,21261
50,144988134010661,1885000,926000,21261
50,169111999010661,1885000,926000,21261
50,247064623010661,1893000,926000,21262
50,222469030010661,1893000,926000,21262
50,169111997010661,1893000,926000,21262
50,169111927010661,1901000,926000,21263
33,247061217010661,1909000,926000,21264
33,144979796010661,1909000,926000,21264
33,168987725010661,1909000,926000,21264
33,247061215010661,1917000,926000,21265
33,222473876010661,1917000,926000,21265
33,144981011010661,1925000,926000,21266
33,15802502020004,1925000,926000,21266
33,168987581010661,1925000,926000,21266
33,15802565020004,1933000,926000,21267
33,222474260010661,1933000,926000,21267
33,247061408010661,1933000,926000,21267
33,15802501020004,1933000,926000,21267
33,247061264010661,1933000,926000,21267
33,247061382010661,1941000,926000,21268
33,222473966010661,1941000,926000,21268
33,144978321010661,1941000,926000,21268
33,15802591020004,1941000,926000,21268
33,15802581020004,1941000,926000,21268
33,144978325010661,1941000,926000,21268
33,168987577010661,1941000,926000,21268
33,247061263010661,1949000,926000,21269
33,15802400020004,1949000,926000,21269
33,15802563020004,1949000,926000,21269
33,222474258010661,1949000,926000,21269
33,15802571020004,1957000,926000,21270
33,247061384010661,1957000,926000,21270
33,168987483010661,1957000,926000,21270
33,15802398020004,1965000,926000,21271
33,15802353020004,1965000,926000,21271
33,15802595020004,1965000,926000,21271
33,247061401010661,1965000,926000,21271
33,222474210010661,1965000,926000,21271
33,144978237010661,1965000,926000,21271
33,168987481010661,1973000,926000,21272
33,144978235010661,1973000,926000,21272
23,168929079010661,1973000,926000,21272
23,222517839010661,1973000,926000,21272
23,247056387010661,1981000,926000,21273
23,145024413010661,1981000,926000,21273
23,15666453020004,1981000,926000,21273
23,222517483010661,1989000,926000,21274
23,145024407010661,1997000,926000,21275
23,247056411010661,1997000,926000,21275
23,168928819010661,2005000,926000,21276
23,222518011010661,2005000,926000,21276
23,247056449010661,2005000,926000,21276
23,145024251010661,2013000,926000,21277
23,222518153010661,2021000,926000,21278
23,247056558010661,2021000,926000,21278
23,145024123010661,2029000,926000,21279
23,222518149010661,2029000,926000,21279
23,145024121010661,2029000,926000,21279
23,15666273020004,2037000,926000,21280
23,247056554010661,2037000,926000,21280
23,15666645020004,2053000,926000,21282
23,247056655010661,2053000,926000,21282
23,145024877010661,2053000,926000,21282
23,222518395010661,2061000,926000,21283
23,247056881010661,2061000,926000,21283
23,145023947010661,2069000,926000,21284
23,247056691010661,2077000,926000,21285
23,222518499010661,2085000,926000,21286
23,145024873010661,2085000,926000,21286
23,15666235020004,2093000,926000,21287
23,247056879010661,2093000,926000,21287
23,168928331010661,2101000,926000,21288
23,145023829010661,2101000,926000,21288
23,145024797010661,2109000,926000,21289
23,145023729010661,2117000,926000,21290
23,247056237010661,2117000,926000,21290
23,15666327020004,2125000,926000,21291
27,169107141010661,5000,918000,21322
27,169103441010661,45000,918000,21327
27,221345014010661,93000,918000,21333
27,169102816010661,117000,918000,21336
27,169102628010661,141000,918000,21339
27,242379989010661,149000,918000,21340
27,108301858010661,149000,918000,21340
27,169102406010661,173000,918000,21343
27,108301342010661,173000,918000,21343
27,108295939010661,181000,918000,21344
27,242380123010661,189000,918000,21345
27,108304832010661,205000,918000,21347
27,169104725010661,205000,918000,21347
27,169102058010661,213000,918000,21348
27,169101862010661,229000,918000,21350
27,169105469010661,237000,918000,21351
27,242380305010661,237000,918000,21351
27,169101746010661,245000,918000,21352
27,242380343010661,261000,918000,21354
27,108295237010661,269000,918000,21355
27,15740699020004,269000,918000,21355
27,242380647010661,269000,918000,21355
27,15740149020004,269000,918000,21355
27,15740198020004,277000,918000,21356
27,242380379010661,277000,918000,21356
55,14533223020004,285000,918000,21357
55,169115081010661,285000,918000,21357
55,14532355020004,293000,918000,21358
55,245791061010661,293000,918000,21358
55,107112690010661,293000,918000,21358
55,220871507010661,301000,918000,21359
55,14533515020004,301000,918000,21359
55,245792084010661,301000,918000,21359
55,14531540020004,309000,918000,21360
55,245793117010661,309000,918000,21360
55,169117425010661,309000,918000,21360
55,245791067010661,317000,918000,21361
55,107112624010661,317000,918000,21361
55,220871503010661,317000,918000,21361
55,169118265010661,317000,918000,21361
55,107108949010661,325000,918000,21362
55,220874727010661,325000,918000,21362
55,14533158020004,325000,918000,21362
55,14531538020004,325000,918000,21362
55,169114939010661,325000,918000,21362
55,14531803020004,333000,918000,21363
55,245791267010661,333000,918000,21363
55,169114935010661,341000,918000,21364
55,220871205010661,341000,918000,21364
55,220874629010661,341000,918000,21364
55,245790913010661,349000,918000,21365
55,220875045010661,349000,918000,21365
55,107109666010661,349000,918000,21365
55,245793106010661,349000,918000,21365
55,220871601010661,349000,918000,21365
55,245791071010661,357000,918000,21366
55,107112330010661,357000,918000,21366
55,107112336010661,357000,918000,21366
55,220874547010661,365000,918000,21367
55,14533474020004,365000,918000,21367
55,14531784020004,365000,918000,21367
55,107112171010661,373000,918000,21368
55,169115543010661,373000,918000,21368
55,245792749010661,381000,918000,21369
55,107108538010661,381000,918000,21369
55,220875403010661,381000,918000,21369
55,169114729010661,381000,918000,21369
55,245791356010661,389000,918000,21370
55,169117157010661,389000,918000,21370
55,245791402010661,397000,918000,21371
55,220871905010661,397000,918000,21371
55,245793279010661,397000,918000,21371
55,169114725010661,397000,918000,21371
55,14533041020004,397000,918000,21371
55,245792690010661,405000,918000,21372
55,107108352010661,405000,918000,21372
55,107112024010661,405000,918000,21372
55,220875519010661,405000,918000,21372
55,14531900020004,405000,918000,21372
55,245792689010661,413000,918000,21373
55,169117071010661,413000,918000,21373
55,169114591010661,413000,918000,21373
55,220874363010661,421000,918000,21374
55,14531897020004,421000,918000,21374
55,245790919010661,429000,918000,21375
55,169114587010661,429000,918000,21375
55,220875205010661,437000,918000,21376
55,14531316020004,437000,918000,21376
55,169115325010661,437000,918000,21376
55,169115439010661,453000,918000,21378
55,245793196010661,453000,918000,21378
55,169116807010661,461000,918000,21379
55,245791547010661,477000,918000,21381
55,14531704020004,477000,918000,21381
55,245791621010661,485000,918000,21382
55,169116663010661,485000,918000,21382
55,14531937020004,493000,918000,21383
55,220872441010661,501000,918000,21384
55,220873677010661,501000,918000,21384
55,14532053020004,501000,918000,21384
55,169118259010661,501000,918000,21384
55,245791666010661,501000,918000,21384
55,169116561010661,509000,918000,21385
55,245791664010661,517000,918000,21386
55,14532050020004,517000,918000,21386
55,169114089010661,525000,918000,21387
55,220872525010661,525000,918000,21387
55,107109759010661,525000,918000,21387
55,245791725010661,525000,918000,21387
55,107111064010661,525000,918000,21387
55,245793019010661,533000,918000,21388
55,220873787010661,533000,918000,21388
55,14532211020004,533000,918000,21388
55,169113961010661,533000,918000,21388
55,169118145010661,533000,918000,21388
55,220872523010661,541000,918000,21389
55,169117987010661,541000,918000,21389
55,14532726020004,541000,918000,21389
55,14532321020004,541000,918000,21389
55,245790925010661,541000,918000,21389
55,169116449010661,541000,918000,21389
55,220872655010661,549000,918000,21390
